"year","state","election_date","start_date","end_date","sample_size","poll_date","pollster","poll_dem","poll_rep"
2020,"Hawaii",2020-11-03,2020-10-18,2020-10-31,631,2020-10-24,"SurveyMonkey",66,32
2020,"Hawaii",2020-11-03,2020-10-17,2020-10-30,646,2020-10-23,"SurveyMonkey",63,33
2020,"Hawaii",2020-11-03,2020-10-17,2020-10-30,646,2020-10-23,"SurveyMonkey",65,32
2020,"Hawaii",2020-11-03,2020-10-16,2020-10-29,649,2020-10-22,"SurveyMonkey",63,34
2020,"Hawaii",2020-11-03,2020-10-16,2020-10-29,649,2020-10-22,"SurveyMonkey",65,32
2020,"Idaho",2020-11-03,2020-10-20,2020-11-01,824,2020-10-26,"SurveyMonkey",40,57
2020,"Idaho",2020-11-03,2020-10-20,2020-11-01,824,2020-10-26,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-10-18,2020-10-31,878,2020-10-24,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-10-18,2020-10-31,878,2020-10-24,"SurveyMonkey",39,59
2020,"Idaho",2020-11-03,2020-10-17,2020-10-30,882,2020-10-23,"SurveyMonkey",39,59
2020,"Idaho",2020-11-03,2020-10-17,2020-10-30,882,2020-10-23,"SurveyMonkey",38,60
2020,"Idaho",2020-11-03,2020-10-16,2020-10-29,911,2020-10-22,"SurveyMonkey",39,59
2020,"Idaho",2020-11-03,2020-10-16,2020-10-29,911,2020-10-22,"SurveyMonkey",38,60
2020,"Illinois",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",55,38
2020,"Illinois",2020-11-03,2020-10-27,2020-11-01,485,2020-10-29,"Swayable",55.1,43.6
2020,"Illinois",2020-11-03,2020-10-26,2020-11-01,1208,2020-10-29,"Victory Research",54.1,38.2
2020,"Illinois",2020-11-03,2020-10-20,2020-11-01,4848,2020-10-26,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-10-20,2020-11-01,4848,2020-10-26,"SurveyMonkey",58,40
2020,"Illinois",2020-11-03,2020-10-18,2020-10-31,5013,2020-10-24,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-10-18,2020-10-31,5013,2020-10-24,"SurveyMonkey",57,41
2020,"Illinois",2020-11-03,2020-10-17,2020-10-30,4921,2020-10-23,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-10-17,2020-10-30,4921,2020-10-23,"SurveyMonkey",58,40
2020,"Illinois",2020-11-03,2020-10-16,2020-10-29,4782,2020-10-22,"SurveyMonkey",58,40
2020,"Illinois",2020-11-03,2020-10-16,2020-10-29,4782,2020-10-22,"SurveyMonkey",57,41
2020,"Illinois",2020-11-03,2020-10-23,2020-10-26,424,2020-10-24,"Swayable",54.2,43.1
2020,"Indiana",2020-11-03,2020-10-27,2020-11-01,264,2020-10-29,"Swayable",43,55.2
2020,"Indiana",2020-11-03,2020-10-20,2020-11-01,2392,2020-10-26,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-20,2020-11-01,2392,2020-10-26,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-22,2020-10-31,1147,2020-10-26,"Morning Consult",42,53.4
2020,"Indiana",2020-11-03,2020-10-18,2020-10-31,2545,2020-10-24,"SurveyMonkey",44,53
2020,"Indiana",2020-11-03,2020-10-18,2020-10-31,2545,2020-10-24,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-17,2020-10-30,2536,2020-10-23,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-10-17,2020-10-30,2536,2020-10-23,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-15,2020-10-29,2570,2020-10-22,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-10-15,2020-10-29,2570,2020-10-22,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-23,2020-10-26,301,2020-10-24,"Swayable",42.3,52.9
2020,"Indiana",2020-11-03,2020-10-18,2020-10-21,629,2020-10-19,"Ragnar Research Partners",40,48
2020,"Indiana",2020-11-03,2020-10-08,2020-10-13,685,2020-10-10,"SurveyUSA",42,49
2020,"Iowa",2020-11-03,2020-11-01,2020-11-02,871,2020-11-01,"Public Policy Polling",49,48
2020,"Iowa",2020-11-03,2020-10-29,2020-11-01,853,2020-10-30,"Civiqs",49,48
2020,"Iowa",2020-11-03,2020-10-29,2020-11-01,1084,2020-10-30,"Change Research",47,47
2020,"Iowa",2020-11-03,2020-10-27,2020-11-01,951,2020-10-29,"Data for Progress",47,49
2020,"Iowa",2020-11-03,2020-10-20,2020-11-01,1330,2020-10-26,"SurveyMonkey",50,49
2020,"Iowa",2020-11-03,2020-10-20,2020-11-01,1330,2020-10-26,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-29,2020-10-31,604,2020-10-30,"Emerson College",47.4,48.6
2020,"Iowa",2020-11-03,2020-10-17,2020-10-31,1484,2020-10-24,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-10-17,2020-10-31,1484,2020-10-24,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-30,2020-10-30,400,2020-10-30,"Opinion Savvy/InsiderAdvantage",46.1,47.8
2020,"Iowa",2020-11-03,2020-10-17,2020-10-30,1490,2020-10-23,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-10-17,2020-10-30,1490,2020-10-23,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-26,2020-10-29,814,2020-10-27,"Selzer & Co.",41,48
2020,"Iowa",2020-11-03,2020-10-16,2020-10-29,1500,2020-10-22,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-10-16,2020-10-29,1500,2020-10-22,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-23,2020-10-27,1225,2020-10-25,"Quinnipiac University",46,47
2020,"Iowa",2020-11-03,2020-10-21,2020-10-24,693,2020-10-22,"RABA Research",50,46
2020,"Iowa",2020-11-03,2020-10-19,2020-10-21,435,2020-10-20,"Emerson College",48.1,48
2020,"Iowa",2020-11-03,2020-10-15,2020-10-21,800,2020-10-18,"RMG Research",47,47
2020,"Iowa",2020-11-03,2020-10-18,2020-10-20,753,2020-10-19,"Siena College/The New York Times Upshot",46,43
2020,"Iowa",2020-11-03,2020-10-18,2020-10-19,400,2020-10-18,"Opinion Savvy/InsiderAdvantage",45.1,44.6
2020,"Iowa",2020-11-03,2020-10-15,2020-10-19,501,2020-10-17,"Monmouth University",47,48
2020,"Iowa",2020-11-03,2020-10-15,2020-10-19,501,2020-10-17,"Monmouth University",50,47
2020,"Iowa",2020-11-03,2020-10-15,2020-10-19,501,2020-10-17,"Monmouth University",51,46
2020,"Iowa",2020-11-03,2020-10-10,2020-10-13,200,2020-10-11,"David Binder Research",44,50
2020,"Iowa",2020-11-03,2020-10-08,2020-10-11,822,2020-10-09,"Data for Progress",47,48
2020,"Iowa",2020-11-03,2020-10-06,2020-10-09,1035,2020-10-07,"YouGov",49,49
2020,"Iowa",2020-11-03,2020-10-05,2020-10-08,800,2020-10-06,"National Research Inc.",47,45
2020,"Kansas",2020-11-03,2020-10-27,2020-11-01,1121,2020-10-29,"Data for Progress",41,55
2020,"Kansas",2020-11-03,2020-10-20,2020-11-01,2159,2020-10-26,"SurveyMonkey",45,53
2020,"Kansas",2020-11-03,2020-10-20,2020-11-01,2159,2020-10-26,"SurveyMonkey",44,54
2020,"Kansas",2020-11-03,2020-10-18,2020-10-31,2384,2020-10-24,"SurveyMonkey",44,53
2020,"Kansas",2020-11-03,2020-10-18,2020-10-31,2384,2020-10-24,"SurveyMonkey",44,54
2020,"Kansas",2020-11-03,2020-10-17,2020-10-30,2603,2020-10-23,"SurveyMonkey",44,53
2020,"Kansas",2020-11-03,2020-10-17,2020-10-30,2603,2020-10-23,"SurveyMonkey",44,54
2020,"Kansas",2020-11-03,2020-10-16,2020-10-29,2569,2020-10-22,"SurveyMonkey",44,53
2020,"Kansas",2020-11-03,2020-10-16,2020-10-29,2569,2020-10-22,"SurveyMonkey",43,55
2020,"Kansas",2020-11-03,2020-10-19,2020-10-20,897,2020-10-19,"Public Policy Polling",42,54
2020,"Kansas",2020-11-03,2020-10-18,2020-10-20,2453,2020-10-19,"co/efficient",39,56
2020,"Kansas",2020-11-03,2020-10-18,2020-10-20,755,2020-10-19,"Siena College/The New York Times Upshot",41,48
2020,"Kentucky",2020-11-03,2020-10-23,2020-11-01,383,2020-10-27,"Swayable",41.5,55
2020,"Kentucky",2020-11-03,2020-10-20,2020-11-01,1759,2020-10-26,"SurveyMonkey",40,58
2020,"Kentucky",2020-11-03,2020-10-20,2020-11-01,1759,2020-10-26,"SurveyMonkey",40,59
2020,"Kentucky",2020-11-03,2020-10-18,2020-10-31,1976,2020-10-24,"SurveyMonkey",40,58
2020,"Kentucky",2020-11-03,2020-10-18,2020-10-31,1976,2020-10-24,"SurveyMonkey",40,59
2020,"Kentucky",2020-11-03,2020-10-17,2020-10-30,1982,2020-10-23,"SurveyMonkey",41,58
2020,"Kentucky",2020-11-03,2020-10-17,2020-10-30,1982,2020-10-23,"SurveyMonkey",40,59
2020,"Kentucky",2020-11-03,2020-10-16,2020-10-29,2020,2020-10-22,"SurveyMonkey",40,58
2020,"Kentucky",2020-11-03,2020-10-16,2020-10-29,2020,2020-10-22,"SurveyMonkey",40,59
2020,"Kentucky",2020-11-03,2020-10-16,2020-10-28,250,2020-10-22,"Bluegrass Community and Technical College",38.8,52
2020,"Kentucky",2020-11-03,2020-10-12,2020-10-15,625,2020-10-13,"Mason-Dixon Polling & Strategy",39,56
2020,"Louisiana",2020-11-03,2020-10-23,2020-11-01,378,2020-10-27,"Swayable",39.1,56.6
2020,"Louisiana",2020-11-03,2020-10-20,2020-11-01,1388,2020-10-26,"SurveyMonkey",39,58
2020,"Louisiana",2020-11-03,2020-10-20,2020-11-01,1388,2020-10-26,"SurveyMonkey",35,62
2020,"Louisiana",2020-11-03,2020-10-18,2020-10-31,1533,2020-10-24,"SurveyMonkey",39,58
2020,"Louisiana",2020-11-03,2020-10-18,2020-10-31,1533,2020-10-24,"SurveyMonkey",36,62
2020,"Louisiana",2020-11-03,2020-10-17,2020-10-30,1526,2020-10-23,"SurveyMonkey",39,58
2020,"Louisiana",2020-11-03,2020-10-17,2020-10-30,1526,2020-10-23,"SurveyMonkey",36,62
2020,"Louisiana",2020-11-03,2020-10-16,2020-10-29,1512,2020-10-22,"SurveyMonkey",40,57
2020,"Louisiana",2020-11-03,2020-10-16,2020-10-29,1512,2020-10-22,"SurveyMonkey",36,61
2020,"Louisiana",2020-11-03,2020-10-22,2020-10-22,755,2020-10-22,"University of New Orleans",35.9,58.8
2020,"Louisiana",2020-11-03,2020-10-04,2020-10-06,1048,2020-10-05,"Trafalgar Group",35.9,54.1
2020,"Maine",2020-11-03,2020-10-29,2020-11-02,1024,2020-10-31,"Change Research",52,40
2020,"Maine",2020-11-03,2020-10-20,2020-11-01,1183,2020-10-26,"SurveyMonkey",56,41
2020,"Maine",2020-11-03,2020-10-20,2020-11-01,1183,2020-10-26,"SurveyMonkey",56,42
2020,"Maine",2020-11-03,2020-10-29,2020-10-31,611,2020-10-30,"Emerson College",54.3,42.9
2020,"Maine",2020-11-03,2020-10-18,2020-10-31,1242,2020-10-24,"SurveyMonkey",56,41
2020,"Maine",2020-11-03,2020-10-18,2020-10-31,1242,2020-10-24,"SurveyMonkey",56,42
2020,"Maine",2020-11-03,2020-10-17,2020-10-30,1248,2020-10-23,"SurveyMonkey",56,42
2020,"Maine",2020-11-03,2020-10-17,2020-10-30,1248,2020-10-23,"SurveyMonkey",55,43
2020,"Maine",2020-11-03,2020-10-16,2020-10-29,1215,2020-10-22,"SurveyMonkey",56,42
2020,"Maine",2020-11-03,2020-10-16,2020-10-29,1215,2020-10-22,"SurveyMonkey",55,43
2020,"Maine",2020-11-03,2020-10-23,2020-10-27,1007,2020-10-25,"SurveyUSA",53,40
2020,"Maine",2020-11-03,2020-10-21,2020-10-25,879,2020-10-23,"Colby College",51,38
2020,"Maryland",2020-11-03,2020-10-23,2020-11-01,503,2020-10-27,"Swayable",67,31.1
2020,"Maryland",2020-11-03,2020-10-20,2020-11-01,2918,2020-10-26,"SurveyMonkey",66,30
2020,"Maryland",2020-11-03,2020-10-20,2020-11-01,2918,2020-10-26,"SurveyMonkey",65,32
2020,"Maryland",2020-11-03,2020-10-18,2020-10-31,3150,2020-10-24,"SurveyMonkey",66,30
2020,"Maryland",2020-11-03,2020-10-18,2020-10-31,3150,2020-10-24,"SurveyMonkey",66,31
2020,"Maryland",2020-11-03,2020-10-17,2020-10-30,3154,2020-10-23,"SurveyMonkey",67,30
2020,"Maryland",2020-11-03,2020-10-17,2020-10-30,3154,2020-10-23,"SurveyMonkey",66,31
2020,"Maryland",2020-11-03,2020-10-16,2020-10-29,3185,2020-10-22,"SurveyMonkey",67,30
2020,"Maryland",2020-11-03,2020-10-16,2020-10-29,3185,2020-10-22,"SurveyMonkey",66,31
2020,"Maryland",2020-11-03,2020-10-19,2020-10-24,820,2020-10-21,"Gonzales Research & Marketing Strategies Inc.",58,32.9
2020,"Massachusetts",2020-11-03,2020-10-20,2020-11-01,3293,2020-10-26,"SurveyMonkey",68,29
2020,"Massachusetts",2020-11-03,2020-10-20,2020-11-01,3293,2020-10-26,"SurveyMonkey",69,29
2020,"Massachusetts",2020-11-03,2020-10-18,2020-10-31,3462,2020-10-24,"SurveyMonkey",68,29
2020,"Massachusetts",2020-11-03,2020-10-18,2020-10-31,3462,2020-10-24,"SurveyMonkey",68,29
2020,"Massachusetts",2020-11-03,2020-10-23,2020-10-30,929,2020-10-26,"MassINC Polling Group",62,28
2020,"Massachusetts",2020-11-03,2020-10-17,2020-10-30,3432,2020-10-23,"SurveyMonkey",68,29
2020,"Massachusetts",2020-11-03,2020-10-17,2020-10-30,3432,2020-10-23,"SurveyMonkey",68,29
2020,"Massachusetts",2020-11-03,2020-10-16,2020-10-29,3445,2020-10-22,"SurveyMonkey",68,29
2020,"Massachusetts",2020-11-03,2020-10-16,2020-10-29,3445,2020-10-22,"SurveyMonkey",68,29
2020,"Massachusetts",2020-11-03,2020-10-14,2020-10-21,713,2020-10-17,"YouGov",64,29
2020,"Michigan",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",50,43
2020,"Michigan",2020-11-03,2020-10-29,2020-11-01,383,2020-10-30,"Change Research",51,44
2020,"Michigan",2020-11-03,2020-10-27,2020-11-01,654,2020-10-29,"Ipsos",53,45
2020,"Michigan",2020-11-03,2020-10-27,2020-11-01,654,2020-10-29,"Ipsos",53,43
2020,"Michigan",2020-11-03,2020-10-27,2020-11-01,413,2020-10-29,"Swayable",53.6,44.9
2020,"Michigan",2020-11-03,2020-10-20,2020-11-01,3976,2020-10-26,"SurveyMonkey",53,44
2020,"Michigan",2020-11-03,2020-10-20,2020-11-01,3976,2020-10-26,"SurveyMonkey",52,46
2020,"Michigan",2020-11-03,2020-10-30,2020-10-31,500,2020-10-30,"Opinion Savvy/InsiderAdvantage",48.8,46.7
2020,"Michigan",2020-11-03,2020-10-30,2020-10-31,686,2020-10-30,"AtlasIntel",48.3,45.9
2020,"Michigan",2020-11-03,2020-10-30,2020-10-31,1033,2020-10-30,"Trafalgar Group",45.8,48.3
2020,"Michigan",2020-11-03,2020-10-29,2020-10-31,700,2020-10-30,"Emerson College",52,45.5
2020,"Michigan",2020-11-03,2020-10-22,2020-10-31,1736,2020-10-26,"Morning Consult",51.8,44.5
2020,"Michigan",2020-11-03,2020-10-18,2020-10-31,4202,2020-10-24,"SurveyMonkey",52,45
2020,"Michigan",2020-11-03,2020-10-18,2020-10-31,4202,2020-10-24,"SurveyMonkey",52,46
2020,"Michigan",2020-11-03,2020-10-29,2020-10-30,745,2020-10-29,"Public Policy Polling",54,44
2020,"Michigan",2020-11-03,2020-10-25,2020-10-30,993,2020-10-27,"Targoz Market Research",53,39
2020,"Michigan",2020-11-03,2020-10-23,2020-10-30,907,2020-10-26,"SSRS",53,41
2020,"Michigan",2020-11-03,2020-10-23,2020-10-30,953,2020-10-26,"SSRS",54,40
2020,"Michigan",2020-11-03,2020-10-17,2020-10-30,4216,2020-10-23,"SurveyMonkey",53,44
2020,"Michigan",2020-11-03,2020-10-17,2020-10-30,4216,2020-10-23,"SurveyMonkey",52,46
2020,"Michigan",2020-11-03,2020-10-29,2020-10-29,817,2020-10-29,"Mitchell Research & Communications",52.1,45
2020,"Michigan",2020-11-03,2020-10-27,2020-10-29,800,2020-10-28,"RMG Research",51,44
2020,"Michigan",2020-11-03,2020-10-26,2020-10-29,1212,2020-10-27,"Redfield & Wilton Strategies",54,41
2020,"Michigan",2020-11-03,2020-10-16,2020-10-29,4244,2020-10-22,"SurveyMonkey",52,44
2020,"Michigan",2020-11-03,2020-10-16,2020-10-29,4244,2020-10-22,"SurveyMonkey",52,46
2020,"Michigan",2020-11-03,2020-10-25,2020-10-28,1058,2020-10-26,"Trafalgar Group",46.6,49.1
2020,"Michigan",2020-11-03,2020-10-25,2020-10-28,600,2020-10-26,"EPIC-MRA",48,41
2020,"Michigan",2020-11-03,2020-10-21,2020-10-28,669,2020-10-24,"Kiaer Research",53.5,40.6
2020,"Michigan",2020-11-03,2020-10-25,2020-10-27,759,2020-10-26,"Mitchell Research & Communications",52.4,42
2020,"Michigan",2020-11-03,2020-10-23,2020-10-26,856,2020-10-24,"Siena College/The New York Times Upshot",49,41
2020,"Michigan",2020-11-03,2020-10-23,2020-10-26,394,2020-10-24,"Swayable",58.6,39.6
2020,"Michigan",2020-11-03,2020-10-20,2020-10-26,652,2020-10-23,"Ipsos",52,43
2020,"Michigan",2020-11-03,2020-10-20,2020-10-26,652,2020-10-23,"Ipsos",53,43
2020,"Michigan",2020-11-03,2020-10-24,2020-10-25,1000,2020-10-24,"Wick",48.4,48.1
2020,"Michigan",2020-11-03,2020-10-23,2020-10-25,600,2020-10-24,"Glengariff Group",49.3,41.6
2020,"Michigan",2020-11-03,2020-10-20,2020-10-25,902,2020-10-22,"ABC News/The Washington Post",49,44
2020,"Michigan",2020-11-03,2020-10-20,2020-10-25,789,2020-10-22,"ABC News/The Washington Post",51,44
2020,"Michigan",2020-11-03,2020-10-24,2020-10-24,679,2020-10-24,"Gravis Marketing",55,42
2020,"Michigan",2020-11-03,2020-10-21,2020-10-22,804,2020-10-21,"Public Policy Polling",50,43
2020,"Michigan",2020-11-03,2020-10-13,2020-10-21,681,2020-10-17,"YouGov",52,42
2020,"Michigan",2020-11-03,2020-10-13,2020-10-21,745,2020-10-17,"YouGov",51,42
2020,"Michigan",2020-11-03,2020-10-17,2020-10-20,1032,2020-10-18,"Fox News/Beacon Research/Shaw & Co. Research",52,40
2020,"Michigan",2020-11-03,2020-10-17,2020-10-20,1104,2020-10-18,"Fox News/Beacon Research/Shaw & Co. Research",51,40
2020,"Michigan",2020-11-03,2020-10-17,2020-10-20,1000,2020-10-18,"Citizen Data",49.5,41.36
2020,"Michigan",2020-11-03,2020-10-14,2020-10-20,686,2020-10-17,"Ipsos",51,44
2020,"Michigan",2020-11-03,2020-10-14,2020-10-20,686,2020-10-17,"Ipsos",52,44
2020,"Michigan",2020-11-03,2020-10-11,2020-10-20,1717,2020-10-15,"Morning Consult",52,44
2020,"Michigan",2020-11-03,2020-10-16,2020-10-19,718,2020-10-17,"Change Research",51,44
2020,"Michigan",2020-11-03,2020-10-15,2020-10-19,600,2020-10-17,"EPIC-MRA",48,39
2020,"Michigan",2020-11-03,2020-10-18,2020-10-18,900,2020-10-18,"Mitchell Research & Communications",51,41
2020,"Michigan",2020-11-03,2020-10-15,2020-10-18,830,2020-10-16,"Data for Progress",50,45
2020,"Michigan",2020-11-03,2020-10-15,2020-10-18,1034,2020-10-16,"Trafalgar Group",44.9,46.7
2020,"Michigan",2020-11-03,2020-10-11,2020-10-18,2851,2020-10-14,"Zia Poll",45,49
2020,"Michigan",2020-11-03,2020-10-12,2020-10-15,1289,2020-10-13,"Harris Insights & Analytics",54,43
2020,"Michigan",2020-11-03,2020-10-11,2020-10-14,1025,2020-10-12,"Trafalgar Group",45.9,46.5
2020,"Michigan",2020-11-03,2020-10-10,2020-10-13,972,2020-10-11,"Redfield & Wilton Strategies",51,42
2020,"Michigan",2020-11-03,2020-10-08,2020-10-13,800,2020-10-10,"RMG Research",48,42
2020,"Michigan",2020-11-03,2020-10-07,2020-10-13,620,2020-10-10,"Ipsos",51,43
2020,"Michigan",2020-11-03,2020-10-07,2020-10-13,620,2020-10-10,"Ipsos",51,44
2020,"Michigan",2020-11-03,2020-10-08,2020-10-12,600,2020-10-10,"EPIC-MRA",48,39
2020,"Michigan",2020-11-03,2020-10-08,2020-10-11,543,2020-10-09,"Civiqs",52,43
2020,"Michigan",2020-11-03,2020-10-06,2020-10-11,614,2020-10-08,"Siena College/The New York Times Upshot",48,40
2020,"Michigan",2020-11-03,2020-10-09,2020-10-10,827,2020-10-09,"Redfield & Wilton Strategies",51,41
2020,"Michigan",2020-11-03,2020-10-06,2020-10-09,1190,2020-10-07,"YouGov",52,46
2020,"Michigan",2020-11-03,2020-10-06,2020-10-07,716,2020-10-06,"Emerson College",54.2,43.4
2020,"Michigan",2020-11-03,2020-10-04,2020-10-06,700,2020-10-05,"Redfield & Wilton Strategies",50,42
2020,"Minnesota",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",52,43
2020,"Minnesota",2020-11-03,2020-10-27,2020-11-01,1259,2020-10-29,"Data for Progress",51,43
2020,"Minnesota",2020-11-03,2020-10-23,2020-11-01,466,2020-10-27,"Swayable",52.7,43.4
2020,"Minnesota",2020-11-03,2020-10-20,2020-11-01,2727,2020-10-26,"SurveyMonkey",55,42
2020,"Minnesota",2020-11-03,2020-10-20,2020-11-01,2727,2020-10-26,"SurveyMonkey",56,42
2020,"Minnesota",2020-11-03,2020-10-22,2020-10-31,883,2020-10-26,"Morning Consult",51.7,42.4
2020,"Minnesota",2020-11-03,2020-10-18,2020-10-31,2935,2020-10-24,"SurveyMonkey",54,43
2020,"Minnesota",2020-11-03,2020-10-18,2020-10-31,2935,2020-10-24,"SurveyMonkey",55,43
2020,"Minnesota",2020-11-03,2020-10-29,2020-10-30,770,2020-10-29,"Public Policy Polling",54,43
2020,"Minnesota",2020-11-03,2020-10-25,2020-10-30,1138,2020-10-27,"Targoz Market Research",53,44
2020,"Minnesota",2020-11-03,2020-10-17,2020-10-30,2919,2020-10-23,"SurveyMonkey",55,43
2020,"Minnesota",2020-11-03,2020-10-17,2020-10-30,2919,2020-10-23,"SurveyMonkey",55,42
2020,"Minnesota",2020-11-03,2020-10-16,2020-10-29,3011,2020-10-22,"SurveyMonkey",54,42
2020,"Minnesota",2020-11-03,2020-10-16,2020-10-29,3011,2020-10-22,"SurveyMonkey",55,42
2020,"Minnesota",2020-11-03,2020-10-10,2020-10-29,372,2020-10-19,"St. Cloud State University",54,39
2020,"Minnesota",2020-11-03,2020-10-23,2020-10-27,649,2020-10-25,"SurveyUSA",47,42
2020,"Minnesota",2020-11-03,2020-10-24,2020-10-26,657,2020-10-25,"Gravis Marketing",53,39
2020,"Minnesota",2020-11-03,2020-10-24,2020-10-25,1065,2020-10-24,"Trafalgar Group",48,44.8
2020,"Minnesota",2020-11-03,2020-10-17,2020-10-20,840,2020-10-18,"Civiqs",53,43
2020,"Minnesota",2020-11-03,2020-10-16,2020-10-20,625,2020-10-18,"SurveyUSA",48,42
2020,"Minnesota",2020-11-03,2020-10-11,2020-10-20,864,2020-10-15,"Morning Consult",51,42
2020,"Minnesota",2020-11-03,2020-10-12,2020-10-15,1021,2020-10-13,"Change Research",49,44
2020,"Minnesota",2020-11-03,2020-10-10,2020-10-13,200,2020-10-11,"David Binder Research",52,41
2020,"Mississippi",2020-11-03,2020-10-27,2020-11-01,562,2020-10-29,"Data for Progress",41,55
2020,"Mississippi",2020-11-03,2020-10-20,2020-11-01,1336,2020-10-26,"SurveyMonkey",42,55
2020,"Mississippi",2020-11-03,2020-10-20,2020-11-01,1336,2020-10-26,"SurveyMonkey",37,61
2020,"Mississippi",2020-11-03,2020-10-18,2020-10-31,1369,2020-10-24,"SurveyMonkey",43,55
2020,"Mississippi",2020-11-03,2020-10-18,2020-10-31,1369,2020-10-24,"SurveyMonkey",37,61
2020,"Mississippi",2020-11-03,2020-10-17,2020-10-30,1346,2020-10-23,"SurveyMonkey",42,56
2020,"Mississippi",2020-11-03,2020-10-17,2020-10-30,1346,2020-10-23,"SurveyMonkey",37,62
2020,"Mississippi",2020-11-03,2020-10-16,2020-10-29,1342,2020-10-22,"SurveyMonkey",42,56
2020,"Mississippi",2020-11-03,2020-10-16,2020-10-29,1342,2020-10-22,"SurveyMonkey",37,61
2020,"Mississippi",2020-11-03,2020-10-23,2020-10-26,507,2020-10-24,"Civiqs",41,55
2020,"Missouri",2020-11-03,2020-10-23,2020-11-01,487,2020-10-27,"Swayable",43.4,54.6
2020,"Missouri",2020-11-03,2020-10-20,2020-11-01,2644,2020-10-26,"SurveyMonkey",43,54
2020,"Missouri",2020-11-03,2020-10-20,2020-11-01,2644,2020-10-26,"SurveyMonkey",44,54
2020,"Missouri",2020-11-03,2020-10-22,2020-10-31,1109,2020-10-26,"Morning Consult",42.9,52.3
2020,"Missouri",2020-11-03,2020-10-18,2020-10-31,2849,2020-10-24,"SurveyMonkey",43,54
2020,"Missouri",2020-11-03,2020-10-18,2020-10-31,2849,2020-10-24,"SurveyMonkey",43,54
2020,"Missouri",2020-11-03,2020-10-17,2020-10-30,2835,2020-10-23,"SurveyMonkey",43,54
2020,"Missouri",2020-11-03,2020-10-17,2020-10-30,2835,2020-10-23,"SurveyMonkey",43,55
2020,"Missouri",2020-11-03,2020-10-28,2020-10-29,1010,2020-10-28,"Remington Research Group",45,50
2020,"Missouri",2020-11-03,2020-10-16,2020-10-29,2770,2020-10-22,"SurveyMonkey",44,54
2020,"Missouri",2020-11-03,2020-10-16,2020-10-29,2770,2020-10-22,"SurveyMonkey",44,54
2020,"Missouri",2020-11-03,2020-10-14,2020-10-15,1010,2020-10-14,"Remington Research Group",45,51
2020,"Montana",2020-11-03,2020-10-29,2020-11-02,920,2020-10-31,"Change Research",45,50
2020,"Montana",2020-11-03,2020-10-20,2020-11-01,957,2020-10-26,"SurveyMonkey",46,52
2020,"Montana",2020-11-03,2020-10-20,2020-11-01,957,2020-10-26,"SurveyMonkey",46,52
2020,"Montana",2020-11-03,2020-10-18,2020-10-31,1031,2020-10-24,"SurveyMonkey",46,52
2020,"Montana",2020-11-03,2020-10-18,2020-10-31,1031,2020-10-24,"SurveyMonkey",46,52
2020,"Montana",2020-11-03,2020-10-17,2020-10-30,999,2020-10-23,"SurveyMonkey",46,51
2020,"Montana",2020-11-03,2020-10-17,2020-10-30,999,2020-10-23,"SurveyMonkey",46,52
2020,"Montana",2020-11-03,2020-10-16,2020-10-29,980,2020-10-22,"SurveyMonkey",46,51
2020,"Montana",2020-11-03,2020-10-16,2020-10-29,980,2020-10-22,"SurveyMonkey",46,52
2020,"Montana",2020-11-03,2020-10-26,2020-10-27,886,2020-10-26,"Public Policy Polling",47,49
2020,"Montana",2020-11-03,2020-10-19,2020-10-24,546,2020-10-21,"Montana State University Billings",45,52
2020,"Montana",2020-11-03,2020-10-18,2020-10-20,758,2020-10-19,"Siena College/The New York Times Upshot",43,49
2020,"Montana",2020-11-03,2020-10-15,2020-10-20,500,2020-10-17,"Strategies 360",43,51
2020,"Montana",2020-11-03,2020-10-15,2020-10-18,800,2020-10-16,"RMG Research",46,50
2020,"Montana",2020-11-03,2020-10-09,2020-10-10,798,2020-10-09,"Public Policy Polling",46,52
