"year","state","election_date","start_date","end_date","sample_size","poll_date","pollster","poll_dem","poll_rep"
2020,"Hawaii",2020-11-03,2020-09-24,2020-10-22,1137,2020-10-08,"SurveyMonkey",65,33
2020,"Hawaii",2020-11-03,2020-09-24,2020-10-21,1088,2020-10-07,"SurveyMonkey",63,33
2020,"Hawaii",2020-11-03,2020-09-24,2020-10-21,1088,2020-10-07,"SurveyMonkey",66,32
2020,"Hawaii",2020-11-03,2020-09-23,2020-10-20,1054,2020-10-06,"SurveyMonkey",64,33
2020,"Hawaii",2020-11-03,2020-09-23,2020-10-20,1054,2020-10-06,"SurveyMonkey",66,32
2020,"Hawaii",2020-11-03,2020-09-22,2020-10-19,1013,2020-10-05,"SurveyMonkey",65,32
2020,"Hawaii",2020-11-03,2020-09-22,2020-10-19,1013,2020-10-05,"SurveyMonkey",66,32
2020,"Hawaii",2020-11-03,2020-09-21,2020-10-18,987,2020-10-04,"SurveyMonkey",65,33
2020,"Hawaii",2020-11-03,2020-09-21,2020-10-18,987,2020-10-04,"SurveyMonkey",66,32
2020,"Hawaii",2020-11-03,2020-09-20,2020-10-17,975,2020-10-03,"SurveyMonkey",65,33
2020,"Hawaii",2020-11-03,2020-09-20,2020-10-17,975,2020-10-03,"SurveyMonkey",66,32
2020,"Hawaii",2020-11-03,2020-09-19,2020-10-16,934,2020-10-02,"SurveyMonkey",65,32
2020,"Hawaii",2020-11-03,2020-09-19,2020-10-16,934,2020-10-02,"SurveyMonkey",67,31
2020,"Hawaii",2020-11-03,2020-09-17,2020-10-15,896,2020-10-01,"SurveyMonkey",66,31
2020,"Hawaii",2020-11-03,2020-09-17,2020-10-15,896,2020-10-01,"SurveyMonkey",67,31
2020,"Hawaii",2020-11-03,2020-09-17,2020-10-14,829,2020-09-30,"SurveyMonkey",63,34
2020,"Hawaii",2020-11-03,2020-09-17,2020-10-14,829,2020-09-30,"SurveyMonkey",64,34
2020,"Hawaii",2020-11-03,2020-10-02,2020-10-07,988,2020-10-04,"MRG Research",61,28
2020,"Idaho",2020-11-03,2020-10-20,2020-11-01,824,2020-10-26,"SurveyMonkey",40,57
2020,"Idaho",2020-11-03,2020-10-20,2020-11-01,824,2020-10-26,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-10-18,2020-10-31,878,2020-10-24,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-10-18,2020-10-31,878,2020-10-24,"SurveyMonkey",39,59
2020,"Idaho",2020-11-03,2020-10-17,2020-10-30,882,2020-10-23,"SurveyMonkey",39,59
2020,"Idaho",2020-11-03,2020-10-17,2020-10-30,882,2020-10-23,"SurveyMonkey",38,60
2020,"Idaho",2020-11-03,2020-10-16,2020-10-29,911,2020-10-22,"SurveyMonkey",39,59
2020,"Idaho",2020-11-03,2020-10-16,2020-10-29,911,2020-10-22,"SurveyMonkey",38,60
2020,"Idaho",2020-11-03,2020-10-01,2020-10-28,1799,2020-10-14,"SurveyMonkey",40,57
2020,"Idaho",2020-11-03,2020-10-01,2020-10-28,1799,2020-10-14,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-30,2020-10-27,1758,2020-10-13,"SurveyMonkey",40,57
2020,"Idaho",2020-11-03,2020-09-30,2020-10-27,1758,2020-10-13,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-28,2020-10-25,1679,2020-10-11,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-28,2020-10-25,1679,2020-10-11,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-27,2020-10-24,1669,2020-10-10,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-27,2020-10-24,1669,2020-10-10,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-25,2020-10-23,1651,2020-10-09,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-25,2020-10-23,1651,2020-10-09,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-24,2020-10-22,1625,2020-10-08,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-24,2020-10-22,1625,2020-10-08,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-24,2020-10-21,1607,2020-10-07,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-24,2020-10-21,1607,2020-10-07,"SurveyMonkey",40,57
2020,"Idaho",2020-11-03,2020-09-23,2020-10-20,1547,2020-10-06,"SurveyMonkey",40,57
2020,"Idaho",2020-11-03,2020-09-23,2020-10-20,1547,2020-10-06,"SurveyMonkey",41,57
2020,"Idaho",2020-11-03,2020-09-21,2020-10-19,1510,2020-10-05,"SurveyMonkey",40,57
2020,"Idaho",2020-11-03,2020-09-21,2020-10-19,1510,2020-10-05,"SurveyMonkey",41,57
2020,"Idaho",2020-11-03,2020-09-21,2020-10-18,1482,2020-10-04,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-21,2020-10-18,1482,2020-10-04,"SurveyMonkey",41,57
2020,"Idaho",2020-11-03,2020-09-20,2020-10-17,1461,2020-10-03,"SurveyMonkey",39,58
2020,"Idaho",2020-11-03,2020-09-20,2020-10-17,1461,2020-10-03,"SurveyMonkey",40,58
2020,"Idaho",2020-11-03,2020-09-19,2020-10-16,1431,2020-10-02,"SurveyMonkey",38,60
2020,"Idaho",2020-11-03,2020-09-19,2020-10-16,1431,2020-10-02,"SurveyMonkey",39,59
2020,"Idaho",2020-11-03,2020-09-18,2020-10-15,1364,2020-10-01,"SurveyMonkey",38,60
2020,"Idaho",2020-11-03,2020-09-18,2020-10-15,1364,2020-10-01,"SurveyMonkey",39,59
2020,"Idaho",2020-11-03,2020-09-17,2020-10-14,1296,2020-09-30,"SurveyMonkey",39,59
2020,"Idaho",2020-11-03,2020-09-17,2020-10-14,1296,2020-09-30,"SurveyMonkey",39,58
2020,"Illinois",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",55,38
2020,"Illinois",2020-11-03,2020-10-27,2020-11-01,485,2020-10-29,"Swayable",55.1,43.6
2020,"Illinois",2020-11-03,2020-10-26,2020-11-01,1208,2020-10-29,"Victory Research",54.1,38.2
2020,"Illinois",2020-11-03,2020-10-20,2020-11-01,4848,2020-10-26,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-10-20,2020-11-01,4848,2020-10-26,"SurveyMonkey",58,40
2020,"Illinois",2020-11-03,2020-10-18,2020-10-31,5013,2020-10-24,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-10-18,2020-10-31,5013,2020-10-24,"SurveyMonkey",57,41
2020,"Illinois",2020-11-03,2020-10-17,2020-10-30,4921,2020-10-23,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-10-17,2020-10-30,4921,2020-10-23,"SurveyMonkey",58,40
2020,"Illinois",2020-11-03,2020-10-16,2020-10-29,4782,2020-10-22,"SurveyMonkey",58,40
2020,"Illinois",2020-11-03,2020-10-16,2020-10-29,4782,2020-10-22,"SurveyMonkey",57,41
2020,"Illinois",2020-11-03,2020-10-01,2020-10-28,8056,2020-10-14,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-10-01,2020-10-28,8056,2020-10-14,"SurveyMonkey",57,41
2020,"Illinois",2020-11-03,2020-09-30,2020-10-27,7810,2020-10-13,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-09-30,2020-10-27,7810,2020-10-13,"SurveyMonkey",57,41
2020,"Illinois",2020-11-03,2020-10-23,2020-10-26,424,2020-10-24,"Swayable",54.2,43.1
2020,"Illinois",2020-11-03,2020-09-27,2020-10-25,7649,2020-10-11,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-09-27,2020-10-25,7649,2020-10-11,"SurveyMonkey",57,40
2020,"Illinois",2020-11-03,2020-09-26,2020-10-24,7633,2020-10-10,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-09-26,2020-10-24,7633,2020-10-10,"SurveyMonkey",57,40
2020,"Illinois",2020-11-03,2020-09-25,2020-10-23,7609,2020-10-09,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-09-25,2020-10-23,7609,2020-10-09,"SurveyMonkey",58,40
2020,"Illinois",2020-11-03,2020-09-24,2020-10-22,7606,2020-10-08,"SurveyMonkey",58,38
2020,"Illinois",2020-11-03,2020-09-24,2020-10-22,7606,2020-10-08,"SurveyMonkey",58,40
2020,"Illinois",2020-11-03,2020-09-24,2020-10-21,7554,2020-10-07,"SurveyMonkey",58,38
2020,"Illinois",2020-11-03,2020-09-24,2020-10-21,7554,2020-10-07,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-09-23,2020-10-20,7436,2020-10-06,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-09-23,2020-10-20,7436,2020-10-06,"SurveyMonkey",58,40
2020,"Illinois",2020-11-03,2020-09-22,2020-10-19,7410,2020-10-05,"SurveyMonkey",59,38
2020,"Illinois",2020-11-03,2020-09-22,2020-10-19,7410,2020-10-05,"SurveyMonkey",58,39
2020,"Illinois",2020-11-03,2020-09-21,2020-10-18,7417,2020-10-04,"SurveyMonkey",59,38
2020,"Illinois",2020-11-03,2020-09-21,2020-10-18,7417,2020-10-04,"SurveyMonkey",59,39
2020,"Illinois",2020-11-03,2020-09-19,2020-10-17,7432,2020-10-03,"SurveyMonkey",59,38
2020,"Illinois",2020-11-03,2020-09-19,2020-10-17,7432,2020-10-03,"SurveyMonkey",59,39
2020,"Illinois",2020-11-03,2020-09-18,2020-10-16,7441,2020-10-02,"SurveyMonkey",60,37
2020,"Illinois",2020-11-03,2020-09-18,2020-10-16,7441,2020-10-02,"SurveyMonkey",60,38
2020,"Illinois",2020-11-03,2020-09-17,2020-10-15,7469,2020-10-01,"SurveyMonkey",60,36
2020,"Illinois",2020-11-03,2020-09-17,2020-10-15,7469,2020-10-01,"SurveyMonkey",60,37
2020,"Illinois",2020-11-03,2020-09-17,2020-10-14,7232,2020-09-30,"SurveyMonkey",60,37
2020,"Illinois",2020-11-03,2020-09-17,2020-10-14,7232,2020-09-30,"SurveyMonkey",60,38
2020,"Indiana",2020-11-03,2020-10-27,2020-11-01,264,2020-10-29,"Swayable",43,55.2
2020,"Indiana",2020-11-03,2020-10-20,2020-11-01,2392,2020-10-26,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-20,2020-11-01,2392,2020-10-26,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-22,2020-10-31,1147,2020-10-26,"Morning Consult",42,53.4
2020,"Indiana",2020-11-03,2020-10-18,2020-10-31,2545,2020-10-24,"SurveyMonkey",44,53
2020,"Indiana",2020-11-03,2020-10-18,2020-10-31,2545,2020-10-24,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-17,2020-10-30,2536,2020-10-23,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-10-17,2020-10-30,2536,2020-10-23,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-15,2020-10-29,2570,2020-10-22,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-10-15,2020-10-29,2570,2020-10-22,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-01,2020-10-28,4734,2020-10-14,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-01,2020-10-28,4734,2020-10-14,"SurveyMonkey",43,55
2020,"Indiana",2020-11-03,2020-09-30,2020-10-27,4585,2020-10-13,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-09-30,2020-10-27,4585,2020-10-13,"SurveyMonkey",43,55
2020,"Indiana",2020-11-03,2020-10-23,2020-10-26,301,2020-10-24,"Swayable",42.3,52.9
2020,"Indiana",2020-11-03,2020-09-28,2020-10-25,4431,2020-10-11,"SurveyMonkey",44,53
2020,"Indiana",2020-11-03,2020-09-28,2020-10-25,4431,2020-10-11,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-09-27,2020-10-24,4382,2020-10-10,"SurveyMonkey",44,53
2020,"Indiana",2020-11-03,2020-09-27,2020-10-24,4382,2020-10-10,"SurveyMonkey",43,54
2020,"Indiana",2020-11-03,2020-09-26,2020-10-23,4342,2020-10-09,"SurveyMonkey",44,53
2020,"Indiana",2020-11-03,2020-09-26,2020-10-23,4342,2020-10-09,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-09-25,2020-10-22,4308,2020-10-08,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-09-25,2020-10-22,4308,2020-10-08,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-10-18,2020-10-21,629,2020-10-19,"Ragnar Research Partners",40,48
2020,"Indiana",2020-11-03,2020-09-24,2020-10-21,4255,2020-10-07,"SurveyMonkey",44,53
2020,"Indiana",2020-11-03,2020-09-24,2020-10-21,4255,2020-10-07,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-09-23,2020-10-20,4121,2020-10-06,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-09-23,2020-10-20,4121,2020-10-06,"SurveyMonkey",43,55
2020,"Indiana",2020-11-03,2020-09-22,2020-10-19,4001,2020-10-05,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-09-22,2020-10-19,4001,2020-10-05,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-09-21,2020-10-18,3913,2020-10-04,"SurveyMonkey",44,53
2020,"Indiana",2020-11-03,2020-09-21,2020-10-18,3913,2020-10-04,"SurveyMonkey",44,54
2020,"Indiana",2020-11-03,2020-09-20,2020-10-17,3857,2020-10-03,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-09-20,2020-10-17,3857,2020-10-03,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-09-19,2020-10-16,3774,2020-10-02,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-09-19,2020-10-16,3774,2020-10-02,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-09-18,2020-10-15,3547,2020-10-01,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-09-18,2020-10-15,3547,2020-10-01,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-09-17,2020-10-14,3307,2020-09-30,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-09-17,2020-10-14,3307,2020-09-30,"SurveyMonkey",45,53
2020,"Indiana",2020-11-03,2020-10-08,2020-10-13,685,2020-10-10,"SurveyUSA",42,49
2020,"Iowa",2020-11-03,2020-11-01,2020-11-02,871,2020-11-01,"Public Policy Polling",49,48
2020,"Iowa",2020-11-03,2020-10-29,2020-11-01,853,2020-10-30,"Civiqs",49,48
2020,"Iowa",2020-11-03,2020-10-29,2020-11-01,1084,2020-10-30,"Change Research",47,47
2020,"Iowa",2020-11-03,2020-10-27,2020-11-01,951,2020-10-29,"Data for Progress",47,49
2020,"Iowa",2020-11-03,2020-10-20,2020-11-01,1330,2020-10-26,"SurveyMonkey",50,49
2020,"Iowa",2020-11-03,2020-10-20,2020-11-01,1330,2020-10-26,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-29,2020-10-31,604,2020-10-30,"Emerson College",47.4,48.6
2020,"Iowa",2020-11-03,2020-10-17,2020-10-31,1484,2020-10-24,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-10-17,2020-10-31,1484,2020-10-24,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-30,2020-10-30,400,2020-10-30,"Opinion Savvy/InsiderAdvantage",46.1,47.8
2020,"Iowa",2020-11-03,2020-10-17,2020-10-30,1490,2020-10-23,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-10-17,2020-10-30,1490,2020-10-23,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-26,2020-10-29,814,2020-10-27,"Selzer & Co.",41,48
2020,"Iowa",2020-11-03,2020-10-16,2020-10-29,1500,2020-10-22,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-10-16,2020-10-29,1500,2020-10-22,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-01,2020-10-28,3005,2020-10-14,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-10-01,2020-10-28,3005,2020-10-14,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-23,2020-10-27,1225,2020-10-25,"Quinnipiac University",46,47
2020,"Iowa",2020-11-03,2020-09-30,2020-10-27,2918,2020-10-13,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-09-30,2020-10-27,2918,2020-10-13,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-09-28,2020-10-25,2768,2020-10-11,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-09-28,2020-10-25,2768,2020-10-11,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-10-21,2020-10-24,693,2020-10-22,"RABA Research",50,46
2020,"Iowa",2020-11-03,2020-09-26,2020-10-24,2760,2020-10-10,"SurveyMonkey",50,48
2020,"Iowa",2020-11-03,2020-09-26,2020-10-24,2760,2020-10-10,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-09-25,2020-10-23,2738,2020-10-09,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-09-25,2020-10-23,2738,2020-10-09,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-09-25,2020-10-22,2706,2020-10-08,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-09-25,2020-10-22,2706,2020-10-08,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-10-19,2020-10-21,435,2020-10-20,"Emerson College",48.1,48
2020,"Iowa",2020-11-03,2020-10-15,2020-10-21,800,2020-10-18,"RMG Research",47,47
2020,"Iowa",2020-11-03,2020-09-24,2020-10-21,2654,2020-10-07,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-09-24,2020-10-21,2654,2020-10-07,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-18,2020-10-20,753,2020-10-19,"Siena College/The New York Times Upshot",46,43
2020,"Iowa",2020-11-03,2020-09-23,2020-10-20,2581,2020-10-06,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-09-23,2020-10-20,2581,2020-10-06,"SurveyMonkey",49,50
2020,"Iowa",2020-11-03,2020-10-18,2020-10-19,400,2020-10-18,"Opinion Savvy/InsiderAdvantage",45.1,44.6
2020,"Iowa",2020-11-03,2020-10-15,2020-10-19,501,2020-10-17,"Monmouth University",47,48
2020,"Iowa",2020-11-03,2020-10-15,2020-10-19,501,2020-10-17,"Monmouth University",50,47
2020,"Iowa",2020-11-03,2020-10-15,2020-10-19,501,2020-10-17,"Monmouth University",51,46
2020,"Iowa",2020-11-03,2020-09-22,2020-10-19,2539,2020-10-05,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-09-22,2020-10-19,2539,2020-10-05,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-09-21,2020-10-18,2460,2020-10-04,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-09-21,2020-10-18,2460,2020-10-04,"SurveyMonkey",51,48
2020,"Iowa",2020-11-03,2020-09-20,2020-10-17,2383,2020-10-03,"SurveyMonkey",48,50
2020,"Iowa",2020-11-03,2020-09-20,2020-10-17,2383,2020-10-03,"SurveyMonkey",50,49
2020,"Iowa",2020-11-03,2020-09-19,2020-10-16,2358,2020-10-02,"SurveyMonkey",48,50
2020,"Iowa",2020-11-03,2020-09-19,2020-10-16,2358,2020-10-02,"SurveyMonkey",50,49
2020,"Iowa",2020-11-03,2020-09-18,2020-10-15,2278,2020-10-01,"SurveyMonkey",48,49
2020,"Iowa",2020-11-03,2020-09-18,2020-10-15,2278,2020-10-01,"SurveyMonkey",50,49
2020,"Iowa",2020-11-03,2020-09-17,2020-10-14,2138,2020-09-30,"SurveyMonkey",48,50
2020,"Iowa",2020-11-03,2020-09-17,2020-10-14,2138,2020-09-30,"SurveyMonkey",49,49
2020,"Iowa",2020-11-03,2020-10-10,2020-10-13,200,2020-10-11,"David Binder Research",44,50
2020,"Iowa",2020-11-03,2020-10-08,2020-10-11,822,2020-10-09,"Data for Progress",47,48
2020,"Iowa",2020-11-03,2020-10-06,2020-10-09,1035,2020-10-07,"YouGov",49,49
2020,"Iowa",2020-11-03,2020-10-05,2020-10-08,800,2020-10-06,"National Research Inc.",47,45
2020,"Iowa",2020-11-03,2020-10-03,2020-10-06,756,2020-10-04,"Civiqs",48,47
2020,"Iowa",2020-11-03,2020-10-01,2020-10-05,1205,2020-10-03,"Quinnipiac University",50,45
2020,"Kansas",2020-11-03,2020-10-27,2020-11-01,1121,2020-10-29,"Data for Progress",41,55
2020,"Kansas",2020-11-03,2020-10-20,2020-11-01,2159,2020-10-26,"SurveyMonkey",45,53
2020,"Kansas",2020-11-03,2020-10-20,2020-11-01,2159,2020-10-26,"SurveyMonkey",44,54
2020,"Kansas",2020-11-03,2020-10-18,2020-10-31,2384,2020-10-24,"SurveyMonkey",44,53
2020,"Kansas",2020-11-03,2020-10-18,2020-10-31,2384,2020-10-24,"SurveyMonkey",44,54
2020,"Kansas",2020-11-03,2020-10-17,2020-10-30,2603,2020-10-23,"SurveyMonkey",44,53
2020,"Kansas",2020-11-03,2020-10-17,2020-10-30,2603,2020-10-23,"SurveyMonkey",44,54
2020,"Kansas",2020-11-03,2020-10-16,2020-10-29,2569,2020-10-22,"SurveyMonkey",44,53
2020,"Kansas",2020-11-03,2020-10-16,2020-10-29,2569,2020-10-22,"SurveyMonkey",43,55
2020,"Kansas",2020-11-03,2020-10-01,2020-10-28,3442,2020-10-14,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-10-01,2020-10-28,3442,2020-10-14,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-30,2020-10-27,3359,2020-10-13,"SurveyMonkey",47,50
2020,"Kansas",2020-11-03,2020-09-30,2020-10-27,3359,2020-10-13,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-28,2020-10-25,3143,2020-10-11,"SurveyMonkey",48,50
2020,"Kansas",2020-11-03,2020-09-28,2020-10-25,3143,2020-10-11,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-27,2020-10-24,3126,2020-10-10,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-27,2020-10-24,3126,2020-10-10,"SurveyMonkey",47,52
2020,"Kansas",2020-11-03,2020-09-26,2020-10-23,3097,2020-10-09,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-26,2020-10-23,3097,2020-10-09,"SurveyMonkey",47,52
2020,"Kansas",2020-11-03,2020-09-25,2020-10-22,3041,2020-10-08,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-25,2020-10-22,3041,2020-10-08,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-23,2020-10-21,2922,2020-10-07,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-23,2020-10-21,2922,2020-10-07,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-10-19,2020-10-20,897,2020-10-19,"Public Policy Polling",42,54
2020,"Kansas",2020-11-03,2020-10-18,2020-10-20,2453,2020-10-19,"co/efficient",39,56
2020,"Kansas",2020-11-03,2020-10-18,2020-10-20,755,2020-10-19,"Siena College/The New York Times Upshot",41,48
2020,"Kansas",2020-11-03,2020-09-23,2020-10-20,2825,2020-10-06,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-23,2020-10-20,2825,2020-10-06,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-22,2020-10-19,2718,2020-10-05,"SurveyMonkey",48,50
2020,"Kansas",2020-11-03,2020-09-22,2020-10-19,2718,2020-10-05,"SurveyMonkey",48,51
2020,"Kansas",2020-11-03,2020-09-21,2020-10-18,2581,2020-10-04,"SurveyMonkey",48,51
2020,"Kansas",2020-11-03,2020-09-21,2020-10-18,2581,2020-10-04,"SurveyMonkey",47,51
2020,"Kansas",2020-11-03,2020-09-20,2020-10-17,2348,2020-10-03,"SurveyMonkey",48,51
2020,"Kansas",2020-11-03,2020-09-20,2020-10-17,2348,2020-10-03,"SurveyMonkey",47,52
2020,"Kansas",2020-11-03,2020-09-19,2020-10-16,2071,2020-10-02,"SurveyMonkey",47,52
2020,"Kansas",2020-11-03,2020-09-19,2020-10-16,2071,2020-10-02,"SurveyMonkey",46,53
2020,"Kansas",2020-11-03,2020-09-17,2020-10-15,1972,2020-10-01,"SurveyMonkey",46,53
2020,"Kansas",2020-11-03,2020-09-17,2020-10-15,1972,2020-10-01,"SurveyMonkey",46,53
2020,"Kansas",2020-11-03,2020-09-16,2020-10-14,1838,2020-09-30,"SurveyMonkey",45,54
2020,"Kansas",2020-11-03,2020-09-16,2020-10-14,1838,2020-09-30,"SurveyMonkey",45,54
2020,"Kentucky",2020-11-03,2020-10-23,2020-11-01,383,2020-10-27,"Swayable",41.5,55
2020,"Kentucky",2020-11-03,2020-10-20,2020-11-01,1759,2020-10-26,"SurveyMonkey",40,58
2020,"Kentucky",2020-11-03,2020-10-20,2020-11-01,1759,2020-10-26,"SurveyMonkey",40,59
2020,"Kentucky",2020-11-03,2020-10-18,2020-10-31,1976,2020-10-24,"SurveyMonkey",40,58
2020,"Kentucky",2020-11-03,2020-10-18,2020-10-31,1976,2020-10-24,"SurveyMonkey",40,59
2020,"Kentucky",2020-11-03,2020-10-17,2020-10-30,1982,2020-10-23,"SurveyMonkey",41,58
2020,"Kentucky",2020-11-03,2020-10-17,2020-10-30,1982,2020-10-23,"SurveyMonkey",40,59
2020,"Kentucky",2020-11-03,2020-10-16,2020-10-29,2020,2020-10-22,"SurveyMonkey",40,58
2020,"Kentucky",2020-11-03,2020-10-16,2020-10-29,2020,2020-10-22,"SurveyMonkey",40,59
2020,"Kentucky",2020-11-03,2020-10-16,2020-10-28,250,2020-10-22,"Bluegrass Community and Technical College",38.8,52
2020,"Kentucky",2020-11-03,2020-10-01,2020-10-28,3621,2020-10-14,"SurveyMonkey",43,55
2020,"Kentucky",2020-11-03,2020-10-01,2020-10-28,3621,2020-10-14,"SurveyMonkey",42,56
2020,"Kentucky",2020-11-03,2020-09-30,2020-10-27,3478,2020-10-13,"SurveyMonkey",42,56
2020,"Kentucky",2020-11-03,2020-09-30,2020-10-27,3478,2020-10-13,"SurveyMonkey",42,56
2020,"Kentucky",2020-11-03,2020-09-27,2020-10-25,3381,2020-10-11,"SurveyMonkey",42,56
2020,"Kentucky",2020-11-03,2020-09-27,2020-10-25,3381,2020-10-11,"SurveyMonkey",42,57
2020,"Kentucky",2020-11-03,2020-09-27,2020-10-24,3331,2020-10-10,"SurveyMonkey",42,56
2020,"Kentucky",2020-11-03,2020-09-27,2020-10-24,3331,2020-10-10,"SurveyMonkey",42,57
2020,"Kentucky",2020-11-03,2020-09-26,2020-10-23,3300,2020-10-09,"SurveyMonkey",42,56
2020,"Kentucky",2020-11-03,2020-09-26,2020-10-23,3300,2020-10-09,"SurveyMonkey",42,57
2020,"Kentucky",2020-11-03,2020-09-25,2020-10-22,3252,2020-10-08,"SurveyMonkey",42,56
2020,"Kentucky",2020-11-03,2020-09-25,2020-10-22,3252,2020-10-08,"SurveyMonkey",42,57
2020,"Kentucky",2020-11-03,2020-09-24,2020-10-21,3136,2020-10-07,"SurveyMonkey",41,57
2020,"Kentucky",2020-11-03,2020-09-24,2020-10-21,3136,2020-10-07,"SurveyMonkey",42,57
2020,"Kentucky",2020-11-03,2020-09-23,2020-10-20,3023,2020-10-06,"SurveyMonkey",41,57
