"state","year","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep","real_dem","real_rep","candidate","logp","id","week","row_id","Abbrev"
"Wisconsin","2016","2016-11-08","2016-10-24","2016-11-06",2016-10-30,"Ipsos",625,45.92,39.99,46.5,47.2,"D",-0.0125515605819996,390,2,390,"WI"
"Wisconsin","2016","2016-11-08","2016-10-15","2016-10-18",2016-10-16,"Monmouth University",403,47,40,46.5,47.2,"D",0.010695289116748,391,4,391,"WI"
"Wisconsin","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",2246,44,42,46.5,47.2,"D",-0.0552626786750494,392,1,392,"WI"
"Wisconsin","2016","2016-11-08","2016-10-18","2016-10-20",2016-10-19,"McLaughlin & Associates",600,48,43,46.5,47.2,"D",0.0317486983145803,393,3,393,"WI"
"Wisconsin","2016","2016-11-08","2016-10-31","2016-11-01",2016-10-31,"Public Policy Polling",891,48,41,46.5,47.2,"D",0.0317486983145803,394,2,394,"WI"
"Wisconsin","2016","2016-11-08","2016-11-01","2016-11-02",2016-11-01,"Remington Research Group",2720,49,41,46.5,47.2,"D",0.0523679855173159,395,2,395,"WI"
"Wisconsin","2016","2016-11-08","2016-10-26","2016-10-31",2016-10-28,"Marquette University Law School",1255,46,40,46.5,47.2,"D",-0.0108109161042156,396,2,396,"WI"
"Wisconsin","2016","2016-11-08","2016-10-27","2016-10-28",2016-10-27,"Emerson College",400,48,42,46.5,47.2,"D",0.0317486983145803,397,2,397,"WI"
"Wisconsin","2016","2016-11-08","2016-10-31","2016-11-01",2016-10-31,"Loras College",500,43.9,37.9,46.5,47.2,"D",-0.057537992512185,398,2,398,"WI"
"Wisconsin","2016","2016-11-08","2016-11-01","2016-11-02",2016-11-01,"Clarity Campaign Labs",1129,47,43,46.5,47.2,"D",0.010695289116748,399,2,399,"WI"
"Wisconsin","2016","2016-11-08","2016-11-03","2016-11-06",2016-11-04,"Gravis Marketing",1184,47,44,46.5,47.2,"D",0.010695289116748,400,1,400,"WI"
"Wyoming","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",113,25.04,47.09,21.6,67.4,"D",0.147781231541778,401,1,401,"WY"
"Wyoming","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",213,21,60,21.6,67.4,"D",-0.0281708769666963,402,1,402,"WY"
"Alabama","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Data for Progress",1045,38,58,36.6,62,"D",0.0375379193190652,403,1,403,"AL"
"Alabama","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Swayable",330,37.8,55,36.6,62,"D",0.0322608622182213,404,1,404,"AL"
"Alabama","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1608,39,58,36.6,62,"D",0.0635134057223257,405,2,405,"AL"
"Alabama","2020","2020-11-03","2020-10-23","2020-10-28",2020-10-25,"Auburn University at Montgomery",853,38.9,58.1,36.6,62,"D",0.06094601021708,406,2,406,"AL"
"Alabama","2020","2020-11-03","2020-10-11","2020-10-14",2020-10-12,"Moore Information",504,38,55,36.6,62,"D",0.0375379193190652,407,4,407,"AL"
"Alaska","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",537,45,53,42.8,52.8,"D",0.0501243871825688,408,2,408,"AK"
"Alaska","2020","2020-11-03","2020-10-26","2020-10-28",2020-10-27,"Gravis Marketing",770,43,52,42.8,52.8,"D",0.00466201310581137,409,2,409,"AK"
"Alaska","2020","2020-11-03","2020-10-19","2020-10-20",2020-10-19,"Public Policy Polling",800,45,50,42.8,52.8,"D",0.0501243871825688,410,3,410,"AK"
"Alaska","2020","2020-11-03","2020-10-09","2020-10-14",2020-10-11,"Siena College/The New York Times Upshot",423,39,45,42.8,52.8,"D",-0.0929764564581046,411,4,411,"AK"
"Arizona","2020","2020-11-03","2020-10-27","2020-11-02",2020-10-30,"Ipsos",610,50,48,49.4,49.1,"D",0.0120725812342692,412,1,412,"AZ"
"Arizona","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Marist College",717,48,48,49.4,49.1,"D",-0.0287494132859858,413,1,413,"AZ"
"Arizona","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Change Research",409,50,47,49.4,49.1,"D",0.0120725812342692,414,1,414,"AZ"
"Arizona","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Data for Progress",1195,50,47,49.4,49.1,"D",0.0120725812342692,415,1,415,"AZ"
"Arizona","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Swayable",360,50.6,45.7,49.4,49.1,"D",0.024001152099543,416,1,416,"AZ"
"Arizona","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",3807,53,45,49.4,49.1,"D",0.070341489358245,417,2,417,"AZ"
"Arizona","2020","2020-11-03","2020-10-30","2020-10-31",2020-10-30,"AtlasIntel",641,48.1,50.4,49.4,49.1,"D",-0.0266682470821613,418,1,418,"AZ"
"Arizona","2020","2020-11-03","2020-10-29","2020-10-31",2020-10-30,"Emerson College",732,48,45.9,49.4,49.1,"D",-0.0287494132859858,419,1,419,"AZ"
"Arizona","2020","2020-11-03","2020-10-22","2020-10-31",2020-10-26,"Morning Consult",1059,48.4,46.1,49.4,49.1,"D",-0.0204506104712908,420,2,420,"AZ"
"Arizona","2020","2020-11-03","2020-10-28","2020-10-30",2020-10-29,"Data Orbital",550,45.9,45.3,49.4,49.1,"D",-0.0734853071273773,421,1,421,"AZ"
"Arizona","2020","2020-11-03","2020-10-26","2020-10-30",2020-10-28,"Siena College/The New York Times Upshot",1252,49,43,49.4,49.1,"D",-0.00813012608325018,422,1,422,"AZ"
"Arizona","2020","2020-11-03","2020-10-23","2020-10-30",2020-10-26,"SSRS",865,50,46,49.4,49.1,"D",0.0120725812342692,423,2,423,"AZ"
"Arizona","2020","2020-11-03","2020-10-27","2020-10-29",2020-10-28,"Rasmussen Reports/Pulse Opinion Research",800,45,49,49.4,49.1,"D",-0.093287934423557,424,1,424,"AZ"
"Arizona","2020","2020-11-03","2020-10-26","2020-10-29",2020-10-27,"Redfield & Wilton Strategies",889,50,46,49.4,49.1,"D",0.0120725812342692,425,2,425,"AZ"
"Arizona","2020","2020-11-03","2020-10-26","2020-10-28",2020-10-27,"Gravis Marketing",704,48,44,49.4,49.1,"D",-0.0287494132859858,426,2,426,"AZ"
"Arizona","2020","2020-11-03","2020-10-25","2020-10-28",2020-10-26,"Trafalgar Group",1002,46.4,48.9,49.4,49.1,"D",-0.0626509649616673,427,2,427,"AZ"
"Arizona","2020","2020-11-03","2020-10-22","2020-10-25",2020-10-23,"OH Predictive Insights",716,49,46,49.4,49.1,"D",-0.00813012608325018,428,2,428,"AZ"
"Arizona","2020","2020-11-03","2020-10-22","2020-10-25",2020-10-23,"The Justice Collaborative Institute",1007,49,43,49.4,49.1,"D",-0.00813012608325018,429,2,429,"AZ"
"Arizona","2020","2020-11-03","2020-10-17","2020-10-25",2020-10-21,"Univision/University of Arizona/Latino Decisions/North Star Opinion Research",725,50,45,49.4,49.1,"D",0.0120725812342692,430,2,430,"AZ"
"Arizona","2020","2020-11-03","2020-10-21","2020-10-24",2020-10-22,"Patinkin Research Strategies",729,52,45,49.4,49.1,"D",0.0512932943875505,431,2,431,"AZ"
"Arizona","2020","2020-11-03","2020-10-15","2020-10-24",2020-10-19,"Y2 Analytics",700,50,47,49.4,49.1,"D",0.0120725812342692,432,3,432,"AZ"
"Arizona","2020","2020-11-03","2020-10-19","2020-10-22",2020-10-20,"Susquehanna Polling & Research Inc.",500,46.2,46.6,49.4,49.1,"D",-0.0669706261061836,433,3,433,"AZ"
"Arizona","2020","2020-11-03","2020-10-14","2020-10-19",2020-10-16,"RMG Research",800,47,46,49.4,49.1,"D",-0.0498028224838183,434,3,434,"AZ"
"Arizona","2020","2020-11-03","2020-10-13","2020-10-16",2020-10-14,"YouGov",1074,50,47,49.4,49.1,"D",0.0120725812342692,435,3,435,"AZ"
"Arizona","2020","2020-11-03","2020-10-09","2020-10-13",2020-10-11,"Monmouth University",502,50,44,49.4,49.1,"D",0.0120725812342692,436,4,436,"AZ"
"Arkansas","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1161,41,58,34.8,62.4,"D",0.163954679923879,437,2,437,"AR"
"Arkansas","2020","2020-11-03","2020-10-09","2020-10-21",2020-10-15,"University of Arkansas",591,32,65,34.8,62.4,"D",-0.083881483980702,438,3,438,"AR"
"Arkansas","2020","2020-11-03","2020-10-11","2020-10-13",2020-10-12,"Hendrix College",647,33.5,58,34.8,62.4,"D",-0.0380719479494078,439,4,439,"AR"
"California","2020","2020-11-03","2020-10-28","2020-11-01",2020-10-30,"David Binder Research",800,62,31,63.5,34.3,"D",-0.0239055208535544,440,1,440,"CA"
"California","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",10925,62,36,63.5,34.3,"D",-0.0239055208535544,441,2,441,"CA"
"California","2020","2020-11-03","2020-10-23","2020-10-26",2020-10-24,"Swayable",635,62,35.3,63.5,34.3,"D",-0.0239055208535544,442,2,442,"CA"
"California","2020","2020-11-03","2020-10-16","2020-10-21",2020-10-18,"University of California, Berkeley",5352,65,29,63.5,34.3,"D",0.0233473639969911,443,3,443,"CA"
"California","2020","2020-11-03","2020-10-09","2020-10-18",2020-10-13,"Public Policy Institute of California",1185,58,32,63.5,34.3,"D",-0.0905968953522266,444,4,444,"CA"
"Colorado","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Keating Research/OnSight Public Affairs/Melanson",502,53,41,55.4,41.9,"D",-0.0442876802011162,445,1,445,"CO"
"Colorado","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Data for Progress",709,54,42,55.4,41.9,"D",-0.0255955471889638,446,1,446,"CO"
"Colorado","2020","2020-11-03","2020-10-23","2020-11-01",2020-10-27,"Swayable",455,55.4,40.7,55.4,41.9,"D",0,447,2,447,"CO"
"Colorado","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",2677,57,41,55.4,41.9,"D",0.028471674081312,448,2,448,"CO"
"Colorado","2020","2020-11-03","2020-10-22","2020-10-31",2020-10-26,"Morning Consult",727,53.8,40.9,55.4,41.9,"D",-0.0293061265854995,449,2,449,"CO"
"Colorado","2020","2020-11-03","2020-10-12","2020-10-16",2020-10-14,"RBI Strategies & Research",502,55,38,55.4,41.9,"D",-0.0072464085207672,450,3,450,"CO"
"Colorado","2020","2020-11-03","2020-10-09","2020-10-15",2020-10-12,"RMG Research",800,51,43,55.4,41.9,"D",-0.0827539610289124,451,4,451,"CO"
"Colorado","2020","2020-11-03","2020-10-11","2020-10-14",2020-10-12,"Civiqs",1013,54,42,55.4,41.9,"D",-0.0255955471889638,452,4,452,"CO"
"Colorado","2020","2020-11-03","2020-10-05","2020-10-09",2020-10-07,"YouGov",800,47,38,55.4,41.9,"D",-0.164431992043179,453,4,453,"CO"
"Connecticut","2020","2020-11-03","2020-10-23","2020-11-01",2020-10-27,"Swayable",367,64.1,33.7,59.2,39.2,"D",0.0795228220366643,454,2,454,"CT"
"Connecticut","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1867,61,37,59.2,39.2,"D",0.0299523222833511,455,2,455,"CT"
"Connecticut","2020","2020-11-03","2020-10-08","2020-10-21",2020-10-14,"Sacred Heart University",1000,51.4,26.4,59.2,39.2,"D",-0.141283369428841,456,3,456,"CT"
"Delaware","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",588,62,37,58.7,39.8,"D",0.0546946582110407,457,2,457,"DE"
"District of Columbia","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",457,92,6,92.1,5.4,"D",-0.00108636621222074,458,2,458,"DC"
"Florida","2020","2020-11-03","2020-11-01","2020-11-02",2020-11-01,"Opinion Savvy/InsiderAdvantage",400,47,48.2,47.9,51.2,"D",-0.0189679027068109,459,1,459,"FL"
"Florida","2020","2020-11-03","2020-10-27","2020-11-02",2020-10-30,"Swayable",1261,53,45.5,47.9,51.2,"D",0.101176409135252,460,1,460,"FL"
"Florida","2020","2020-11-03","2020-10-30","2020-11-01",2020-10-31,"AYTM",517,45,43,47.9,51.2,"D",-0.0624530146465498,461,1,461,"FL"
"Florida","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Susquehanna Polling & Research Inc.",400,46,47,47.9,51.2,"D",-0.0404741079277746,462,1,462,"FL"
"Florida","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Change Research",806,51,48,47.9,51.2,"D",0.0627101283074561,463,1,463,"FL"
"Florida","2020","2020-11-03","2020-10-28","2020-11-01",2020-10-30,"Quinnipiac University",1657,47,42,47.9,51.2,"D",-0.0189679027068109,464,1,464,"FL"
"Florida","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Ipsos",670,51,47,47.9,51.2,"D",0.0627101283074561,465,1,465,"FL"
"Florida","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Data for Progress",1202,51,48,47.9,51.2,"D",0.0627101283074561,466,1,466,"FL"
"Florida","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",7796,50,48,47.9,51.2,"D",0.0429075010112766,467,2,467,"FL"
"Florida","2020","2020-11-03","2020-10-30","2020-10-31",2020-10-30,"Frederick Polls",768,51,49,47.9,51.2,"D",0.0627101283074561,468,1,468,"FL"
"Florida","2020","2020-11-03","2020-10-29","2020-10-31",2020-10-30,"Rasmussen Reports/Pulse Opinion Research",800,48,47,47.9,51.2,"D",0.00208550649102136,469,1,469,"FL"
"Florida","2020","2020-11-03","2020-10-27","2020-10-31",2020-10-29,"Siena College/The New York Times Upshot",1451,47,44,47.9,51.2,"D",-0.0189679027068109,470,1,470,"FL"
"Florida","2020","2020-11-03","2020-10-22","2020-10-31",2020-10-26,"Morning Consult",4451,51.5,45.4,47.9,51.2,"D",0.072466303252821,471,2,471,"FL"
"Florida","2020","2020-11-03","2020-10-29","2020-10-30",2020-10-29,"St. Pete Polls",2758,49.2,48.1,47.9,51.2,"D",0.0267781190813929,472,1,472,"FL"
"Florida","2020","2020-11-03","2020-10-29","2020-10-30",2020-10-29,"Emerson College",849,51.9,46.1,47.9,51.2,"D",0.0802032857549734,473,1,473,"FL"
"Florida","2020","2020-11-03","2020-10-28","2020-10-30",2020-10-29,"RMG Research",1200,51,47,47.9,51.2,"D",0.0627101283074561,474,1,474,"FL"
"Florida","2020","2020-11-03","2020-10-25","2020-10-30",2020-10-27,"Targoz Market Research",1027,50.8,47.1,47.9,51.2,"D",0.0587808501675666,475,2,475,"FL"
"Florida","2020","2020-11-03","2020-10-28","2020-10-29",2020-10-28,"Public Policy Polling",941,52,45,47.9,51.2,"D",0.0821282141645578,476,1,476,"FL"
"Florida","2020","2020-11-03","2020-10-28","2020-10-29",2020-10-28,"AtlasIntel",786,48.6,48.5,47.9,51.2,"D",0.0145080264895786,477,1,477,"FL"
"Florida","2020","2020-11-03","2020-10-26","2020-10-29",2020-10-27,"Harris Insights & Analytics",1148,50,47,47.9,51.2,"D",0.0429075010112766,478,2,478,"FL"
"Florida","2020","2020-11-03","2020-10-24","2020-10-29",2020-10-26,"ABC News/The Washington Post",915,47,49,47.9,51.2,"D",-0.0189679027068109,479,2,479,"FL"
"Florida","2020","2020-11-03","2020-10-27","2020-10-28",2020-10-27,"Redfield & Wilton Strategies",1587,50,46,47.9,51.2,"D",0.0429075010112766,480,2,480,"FL"
"Florida","2020","2020-11-03","2020-10-25","2020-10-28",2020-10-26,"Trafalgar Group",1088,46.9,49.6,47.9,51.2,"D",-0.0210978289646359,481,2,481,"FL"
"Florida","2020","2020-11-03","2020-10-24","2020-10-28",2020-10-26,"Monmouth University",509,50,45,47.9,51.2,"D",0.0429075010112766,482,2,482,"FL"
"Florida","2020","2020-11-03","2020-10-25","2020-10-27",2020-10-26,"Marist College",743,51,47,47.9,51.2,"D",0.0627101283074561,483,2,483,"FL"
"Florida","2020","2020-11-03","2020-10-16","2020-10-26",2020-10-21,"YouGov",1200,48,46,47.9,51.2,"D",0.00208550649102136,484,2,484,"FL"
"Florida","2020","2020-11-03","2020-10-24","2020-10-25",2020-10-24,"Florida Atlantic University",937,50.16,48.13,47.9,51.2,"D",0.0461023919077958,485,2,485,"FL"
"Florida","2020","2020-11-03","2020-10-24","2020-10-25",2020-10-24,"Wick Communications",1000,47.2,50.1,47.9,51.2,"D",-0.0147216118253597,486,2,486,"FL"
"Florida","2020","2020-11-03","2020-10-17","2020-10-25",2020-10-21,"Univision/Latino Decisions/North Star Opinion Research",743,49,46,47.9,51.2,"D",0.0227047936937571,487,2,487,"FL"
"Florida","2020","2020-11-03","2020-10-17","2020-10-20",2020-10-18,"Civiqs",863,51,47,47.9,51.2,"D",0.0627101283074561,488,3,488,"FL"
"Florida","2020","2020-11-03","2020-10-17","2020-10-20",2020-10-18,"Citizen Data",1000,49.63,44.74,47.9,51.2,"D",0.03547998518248,489,3,489,"FL"
"Florida","2020","2020-11-03","2020-10-15","2020-10-20",2020-10-17,"SSRS",847,50,46,47.9,51.2,"D",0.0429075010112766,490,3,490,"FL"
"Florida","2020","2020-11-03","2020-10-12","2020-10-16",2020-10-14,"University of North Florida",863,48,47,47.9,51.2,"D",0.00208550649102136,491,3,491,"FL"
"Florida","2020","2020-11-03","2020-10-08","2020-10-12",2020-10-10,"Mason-Dixon Polling & Strategy",625,48,45,47.9,51.2,"D",0.00208550649102136,492,4,492,"FL"
"Florida","2020","2020-11-03","2020-10-07","2020-10-12",2020-10-09,"Clearview Research",550,47,40,47.9,51.2,"D",-0.0189679027068109,493,4,493,"FL"
"Georgia","2020","2020-11-03","2020-11-01","2020-11-01",2020-11-01,"Opinion Savvy/InsiderAdvantage",500,46.1,48.1,49.5,49.3,"D",-0.0711597195720418,494,1,494,"GA"
"Georgia","2020","2020-11-03","2020-11-01","2020-11-01",2020-11-01,"Landmark Communications",500,46,50.1,49.5,49.3,"D",-0.0733312730855496,495,1,495,"GA"
"Georgia","2020","2020-11-03","2020-10-30","2020-11-01",2020-10-31,"AYTM",380,52,48,49.5,49.3,"D",0.0492710490067828,496,1,496,"GA"
"Georgia","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Data for Progress",1036,50,48,49.5,49.3,"D",0.0100503358535015,497,1,497,"GA"
"Georgia","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Swayable",438,53.6,44.3,49.5,49.3,"D",0.0795763985021118,498,1,498,"GA"
"Georgia","2020","2020-11-03","2020-10-19","2020-11-01",2020-10-25,"SurveyMonkey",3535,52,45,49.5,49.3,"D",0.0492710490067828,499,2,499,"GA"
"Georgia","2020","2020-11-03","2020-10-30","2020-10-31",2020-10-30,"AtlasIntel",679,46.1,48.3,49.5,49.3,"D",-0.0711597195720418,500,1,500,"GA"
"Georgia","2020","2020-11-03","2020-10-29","2020-10-31",2020-10-30,"Emerson College",749,48.8,49.4,49.5,49.3,"D",-0.0142423567155432,501,1,501,"GA"
"Georgia","2020","2020-11-03","2020-10-22","2020-10-31",2020-10-26,"Morning Consult",1743,48.8,46.4,49.5,49.3,"D",-0.0142423567155432,502,2,502,"GA"
"Georgia","2020","2020-11-03","2020-10-27","2020-10-28",2020-10-27,"Public Policy Polling",661,48,46,49.5,49.3,"D",-0.0307716586667537,503,2,503,"GA"
"Georgia","2020","2020-11-03","2020-10-23","2020-10-27",2020-10-25,"Monmouth University",504,50,45,49.5,49.3,"D",0.0100503358535015,504,2,504,"GA"
"Georgia","2020","2020-11-03","2020-10-23","2020-10-26",2020-10-24,"Civiqs",1041,51,46,49.5,49.3,"D",0.0298529631496811,505,2,505,"GA"
"Georgia","2020","2020-11-03","2020-10-24","2020-10-25",2020-10-24,"Wick Communications",1000,46.9,49.4,49.5,49.3,"D",-0.0539549941224109,506,2,506,"GA"
"Georgia","2020","2020-11-03","2020-10-20","2020-10-23",2020-10-21,"YouGov",1090,49,49,49.5,49.3,"D",-0.010152371464018,507,2,507,"GA"
"Georgia","2020","2020-11-03","2020-10-14","2020-10-23",2020-10-18,"University of Georgia",1145,46.5,46.2,49.5,49.3,"D",-0.0625203569813339,508,3,508,"GA"
"Georgia","2020","2020-11-03","2020-10-17","2020-10-20",2020-10-18,"Citizen Data",1000,48.15,43.74,49.5,49.3,"D",-0.0276515313305101,509,3,509,"GA"
"Georgia","2020","2020-11-03","2020-10-13","2020-10-19",2020-10-16,"Siena College/The New York Times Upshot",759,45,45,49.5,49.3,"D",-0.0953101798043249,510,3,510,"GA"
"Georgia","2020","2020-11-03","2020-10-12","2020-10-15",2020-10-13,"National Research Inc.",800,49,45,49.5,49.3,"D",-0.010152371464018,511,4,511,"GA"
"Georgia","2020","2020-11-03","2020-10-11","2020-10-14",2020-10-12,"Garin-Hart-Yang Research Group",600,51,44,49.5,49.3,"D",0.0298529631496811,512,4,512,"GA"
"Georgia","2020","2020-11-03","2020-10-08","2020-10-12",2020-10-10,"SurveyUSA",677,48,46,49.5,49.3,"D",-0.0307716586667537,513,4,513,"GA"
"Georgia","2020","2020-11-03","2020-10-08","2020-10-12",2020-10-10,"Quinnipiac University",1040,51,44,49.5,49.3,"D",0.0298529631496811,514,4,514,"GA"
"Hawaii","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",619,65,31,63.7,34.3,"D",0.0202027073175195,515,2,515,"HI"
"Idaho","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",824,40,57,33.1,63.9,"D",0.189346171730919,516,2,516,"ID"
"Illinois","2020","2020-11-03","2020-10-31","2020-11-01",2020-10-31,"Research Co.",450,55,38,57.5,40.6,"D",-0.0444517625708338,517,1,517,"IL"
"Illinois","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Swayable",485,55.1,43.6,57.5,40.6,"D",-0.042635231644436,518,1,518,"IL"
"Illinois","2020","2020-11-03","2020-10-26","2020-11-01",2020-10-29,"Victory Research",1208,54.1,38.2,57.5,40.6,"D",-0.0609507619508689,519,1,519,"IL"
"Illinois","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",4848,58,39,57.5,40.6,"D",0.00865806274311453,520,2,520,"IL"
"Indiana","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Swayable",264,43,55.2,41,57,"D",0.0476280489892547,521,1,521,"IN"
"Indiana","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",2392,44,54,41,57,"D",0.0706175672139534,522,2,522,"IN"
"Indiana","2020","2020-11-03","2020-10-22","2020-10-31",2020-10-26,"Morning Consult",1147,42,53.4,41,57,"D",0.0240975515790605,523,2,523,"IN"
"Indiana","2020","2020-11-03","2020-10-18","2020-10-21",2020-10-19,"Ragnar Research Partners",629,40,48,41,57,"D",-0.0246926125903715,524,3,524,"IN"
"Indiana","2020","2020-11-03","2020-10-08","2020-10-13",2020-10-10,"SurveyUSA",685,42,49,41,57,"D",0.0240975515790605,525,4,525,"IN"
"Iowa","2020","2020-11-03","2020-11-01","2020-11-02",2020-11-01,"Public Policy Polling",871,49,48,44.9,53.1,"D",0.0873825033624179,526,1,526,"IA"
"Iowa","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Civiqs",853,49,48,44.9,53.1,"D",0.0873825033624179,527,1,527,"IA"
"Iowa","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Change Research",1084,47,47,44.9,53.1,"D",0.04570980696185,528,1,528,"IA"
"Iowa","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Data for Progress",951,47,49,44.9,53.1,"D",0.04570980696185,529,1,529,"IA"
"Iowa","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1330,50,49,44.9,53.1,"D",0.107585210679937,530,2,530,"IA"
"Iowa","2020","2020-11-03","2020-10-29","2020-10-31",2020-10-30,"Emerson College",604,47.4,48.6,44.9,53.1,"D",0.0541844339528221,531,1,531,"IA"
"Iowa","2020","2020-11-03","2020-10-30","2020-10-30",2020-10-30,"Opinion Savvy/InsiderAdvantage",400,46.1,47.8,44.9,53.1,"D",0.0263751552543942,532,1,532,"IA"
"Iowa","2020","2020-11-03","2020-10-26","2020-10-29",2020-10-27,"Selzer & Co.",814,41,48,44.9,53.1,"D",-0.0908657280439008,533,2,533,"IA"
"Iowa","2020","2020-11-03","2020-10-23","2020-10-27",2020-10-25,"Quinnipiac University",1225,46,47,44.9,53.1,"D",0.0242036017408864,534,2,534,"IA"
"Iowa","2020","2020-11-03","2020-10-21","2020-10-24",2020-10-22,"RABA Research",693,50,46,44.9,53.1,"D",0.107585210679937,535,2,535,"IA"
"Iowa","2020","2020-11-03","2020-10-15","2020-10-21",2020-10-18,"RMG Research",800,47,47,44.9,53.1,"D",0.04570980696185,536,3,536,"IA"
"Iowa","2020","2020-11-03","2020-10-18","2020-10-20",2020-10-19,"Siena College/The New York Times Upshot",753,46,43,44.9,53.1,"D",0.0242036017408864,537,3,537,"IA"
"Iowa","2020","2020-11-03","2020-10-15","2020-10-19",2020-10-17,"Monmouth University",501,47,48,44.9,53.1,"D",0.04570980696185,538,3,538,"IA"
"Iowa","2020","2020-11-03","2020-10-10","2020-10-13",2020-10-11,"David Binder Research",200,44,50,44.9,53.1,"D",-0.0202481608299474,539,4,539,"IA"
"Iowa","2020","2020-11-03","2020-10-06","2020-10-09",2020-10-07,"YouGov",1035,49,49,44.9,53.1,"D",0.0873825033624179,540,4,540,"IA"
"Iowa","2020","2020-11-03","2020-10-05","2020-10-08",2020-10-06,"National Research Inc.",800,47,45,44.9,53.1,"D",0.04570980696185,541,5,541,"IA"
"Kansas","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Data for Progress",1121,41,55,41.6,56.2,"D",-0.0145281005629099,542,1,542,"KS"
"Kansas","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",2159,45,53,41.6,56.2,"D",0.0785623225031021,543,2,543,"KS"
"Kansas","2020","2020-11-03","2020-10-19","2020-10-20",2020-10-19,"Public Policy Polling",897,42,54,41.6,56.2,"D",0.00956945101615067,544,3,544,"KS"
"Kansas","2020","2020-11-03","2020-10-18","2020-10-20",2020-10-19,"co/efficient",2453,39,56,41.6,56.2,"D",-0.0645385211375712,545,3,545,"KS"
"Kansas","2020","2020-11-03","2020-10-18","2020-10-20",2020-10-19,"Siena College/The New York Times Upshot",755,41,48,41.6,56.2,"D",-0.0145281005629099,546,3,546,"KS"
"Kentucky","2020","2020-11-03","2020-10-23","2020-11-01",2020-10-27,"Swayable",383,41.5,55,36.2,62.1,"D",0.136634308404927,547,2,547,"KY"
"Kentucky","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1759,40,58,36.2,62.1,"D",0.0998203352822108,548,2,548,"KY"
"Kentucky","2020","2020-11-03","2020-10-16","2020-10-28",2020-10-22,"Bluegrass Community and Technical College",250,38.8,52,36.2,62.1,"D",0.0693611277975023,549,2,549,"KY"
"Kentucky","2020","2020-11-03","2020-10-12","2020-10-15",2020-10-13,"Mason-Dixon Polling & Strategy",625,39,56,36.2,62.1,"D",0.0745025272979211,550,4,550,"KY"
"Louisiana","2020","2020-11-03","2020-10-23","2020-11-01",2020-10-27,"Swayable",378,39.1,56.6,39.9,58.5,"D",-0.0202538569044976,551,2,551,"LA"
"Louisiana","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1388,39,58,39.9,58.5,"D",-0.0228146777661713,552,2,552,"LA"
