"state","year","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep","real_dem","real_rep","candidate","logp","id","week","row_id","Abbrev"
"Texas",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",2441,40,47,43.2,52.2,"R",-0.104934893178535,570,-2,1140,"TX"
"New York",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",1480,57,32,59,36.5,"D",-0.0344861760711693,571,-2,1141,"NY"
"New York",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",1480,57,32,59,36.5,"R",-0.131576357788719,571,-2,1142,"NY"
"California",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",2358,54,31,61.7,31.6,"D",-0.133299884347068,572,-2,1143,"CA"
"California",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",2358,54,31,61.7,31.6,"R",-0.0191699161077202,572,-2,1144,"CA"
"Colorado",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",1800,45,38,48.2,43.3,"D",-0.068696531286235,573,-2,1145,"CO"
"Colorado",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",1800,45,38,48.2,43.3,"R",-0.130566475282058,573,-2,1146,"CO"
"North Carolina",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",2001,48,43,46.2,49.8,"D",0.0382212128201977,574,-2,1147,"NC"
"North Carolina",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",2001,48,43,46.2,49.8,"R",-0.146814868337045,574,-2,1148,"NC"
"Michigan",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",1928,43,40,47.3,47.5,"D",-0.0953101798043248,575,-2,1149,"MI"
"Michigan",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",1928,43,40,47.3,47.5,"R",-0.171850256926659,575,-2,1150,"MI"
"Florida",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",3193,47,44,47.8,49,"D",-0.0168780377873516,576,-2,1151,"FL"
"Florida",2016,2016-11-08,2016-10-18,2016-10-26,2016-10-22,"SurveyMonkey",3193,47,44,47.8,49,"R",-0.107630664192365,576,-2,1152,"FL"
"Florida",2016,2016-11-08,2016-10-19,2016-10-19,2016-10-19,"Associated Industries of Florida",1000,44,41,47.8,49,"D",-0.0828360055791491,577,-2,1153,"FL"
"Florida",2016,2016-11-08,2016-10-19,2016-10-19,2016-10-19,"Associated Industries of Florida",1000,44,41,47.8,49,"R",-0.178248231406319,577,-2,1154,"FL"
"South Dakota",2016,2016-11-08,2016-10-19,2016-10-21,2016-10-20,"Remington Research Group",1115,37,48,31.7,61.5,"D",0.15460123176099,578,-2,1155,"SD"
"South Dakota",2016,2016-11-08,2016-10-19,2016-10-21,2016-10-20,"Remington Research Group",1115,37,48,31.7,61.5,"R",-0.247836163904581,578,-2,1156,"SD"
"Vermont",2016,2016-11-08,2016-10-19,2016-10-22,2016-10-20,"Braun Research",603,50,22,56.7,30.3,"D",-0.12575120530556,579,-2,1157,"VT"
"Vermont",2016,2016-11-08,2016-10-19,2016-10-22,2016-10-20,"Braun Research",603,50,22,56.7,30.3,"R",-0.320105259157008,579,-2,1158,"VT"
"Louisiana",2016,2016-11-08,2016-10-19,2016-10-21,2016-10-20,"Southern Media & Opinion Research",500,35,50,38.5,58.1,"D",-0.0953101798043249,580,-2,1159,"LA"
"Louisiana",2016,2016-11-08,2016-10-19,2016-10-21,2016-10-20,"Southern Media & Opinion Research",500,35,50,38.5,58.1,"R",-0.150142658429719,580,-2,1160,"LA"
"Florida",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"SurveyUSA",1251,48,45,47.8,49,"D",0.00417537141048059,581,-2,1161,"FL"
"Florida",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"SurveyUSA",1251,48,45,47.8,49,"R",-0.0851578083403068,581,-2,1162,"FL"
"New Hampshire",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Marist College",768,45,36,47,46.6,"D",-0.0434851119397388,582,-2,1163,"NH"
"New Hampshire",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Marist College",768,45,36,47,46.6,"R",-0.25808160267549,582,-2,1164,"NH"
"Iowa",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Quinnipiac University",791,44,44,41.7,51.2,"D",0.0536885051135053,583,-2,1165,"IA"
"Iowa",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Quinnipiac University",791,44,44,41.7,51.2,"R",-0.151549898127201,583,-2,1166,"IA"
"Virginia",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Quinnipiac University",749,50,38,49.7,44.4,"D",0.00601807232556294,584,-2,1167,"VA"
"Virginia",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Quinnipiac University",749,50,38,49.7,44.4,"R",-0.155653309711793,584,-2,1168,"VA"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Marist College",707,43,43,47.9,45.5,"D",-0.107915388723307,585,-2,1169,"NV"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Marist College",707,43,43,47.9,45.5,"R",-0.0565122102633423,585,-2,1170,"NV"
"Florida",2016,2016-11-08,2016-10-20,2016-10-25,2016-10-22,"University of North Florida",819,43,39,47.8,49,"D",-0.105825523803848,586,-2,1171,"FL"
"Florida",2016,2016-11-08,2016-10-20,2016-10-25,2016-10-22,"University of North Florida",819,43,39,47.8,49,"R",-0.22825865198098,586,-2,1172,"FL"
"Georgia",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Quinnipiac University",707,43,44,45.6,50.8,"D",-0.058707600826778,587,-2,1173,"GA"
"Georgia",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Quinnipiac University",707,43,44,45.6,50.8,"R",-0.143706720666175,587,-2,1174,"GA"
"Maine",2016,2016-11-08,2016-10-20,2016-10-25,2016-10-22,"University of New Hampshire",670,48,37,47.8,44.9,"D",0.00417537141048059,588,-2,1175,"ME"
"Maine",2016,2016-11-08,2016-10-20,2016-10-25,2016-10-22,"University of New Hampshire",670,48,37,47.8,44.9,"R",-0.193519882103984,588,-2,1176,"ME"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-23,2016-10-21,"Bendixen & Amandi International",800,48,41,47.9,45.5,"D",0.00208550649102136,589,-2,1177,"NV"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-23,2016-10-21,"Bendixen & Amandi International",800,48,41,47.9,45.5,"R",-0.104140259252597,589,-2,1178,"NV"
"Minnesota",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Mason-Dixon Polling & Research, Inc.",625,47,39,46.4,44.9,"D",0.0128481424778491,590,-2,1179,"MN"
"Minnesota",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Mason-Dixon Polling & Research, Inc.",625,47,39,46.4,44.9,"R",-0.140876148618562,590,-2,1180,"MN"
"Utah",2016,2016-11-08,2016-10-20,2016-10-27,2016-10-23,"Dan Jones & Associates",823,24,32,27.5,45.5,"D",-0.13613217432458,591,-2,1181,"UT"
"Utah",2016,2016-11-08,2016-10-20,2016-10-27,2016-10-23,"Dan Jones & Associates",823,24,32,27.5,45.5,"R",-0.351976423157178,591,-2,1182,"UT"
"Washington",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Elway Research",502,48,31,52.5,36.8,"D",-0.0896121586896872,592,-2,1183,"WA"
"Washington",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Elway Research",502,48,31,52.5,36.8,"R",-0.171510640689739,592,-2,1184,"WA"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-23,2016-10-21,"Siena College",792,46,39,46.2,49.8,"D",-0.00433840159859824,593,-2,1185,"NC"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-23,2016-10-21,"Siena College",792,46,39,46.2,49.8,"R",-0.244453337900961,593,-2,1186,"NC"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-23,2016-10-21,"Monmouth University",402,47,46,46.2,49.8,"D",0.0171678036223653,594,-2,1187,"NC"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-23,2016-10-21,"Monmouth University",402,47,46,46.2,49.8,"R",-0.0793735875415122,594,-2,1188,"NC"
"Pennsylvania",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Muhlenberg College",420,45,39,47.5,48.2,"D",-0.0540672212702758,595,-2,1189,"PA"
"Pennsylvania",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Muhlenberg College",420,45,39,47.5,48.2,"R",-0.211797374926908,595,-2,1190,"PA"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Quinnipiac University",702,47,43,46.2,49.8,"D",0.0171678036223653,596,-2,1191,"NC"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Quinnipiac University",702,47,43,46.2,49.8,"R",-0.146814868337045,596,-2,1192,"NC"
"Georgia",2016,2016-11-08,2016-10-20,2016-10-20,2016-10-20,"Opinion Savvy/InsiderAdvantage",570,46.1,50.1,45.6,50.8,"D",0.0109052334822625,597,-2,1193,"GA"
"Georgia",2016,2016-11-08,2016-10-20,2016-10-20,2016-10-20,"Opinion Savvy/InsiderAdvantage",570,46.1,50.1,45.6,50.8,"R",-0.013875346493617,597,-2,1194,"GA"
"Georgia",2016,2016-11-08,2016-10-20,2016-10-20,2016-10-20,"Landmark Communications",600,43,47,45.6,50.8,"D",-0.058707600826778,598,-2,1195,"GA"
"Georgia",2016,2016-11-08,2016-10-20,2016-10-20,2016-10-20,"Landmark Communications",600,43,47,45.6,50.8,"R",-0.0777487528743776,598,-2,1196,"GA"
"Pennsylvania",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",875,47,40,47.5,48.2,"D",-0.010582109330537,599,-2,1197,"PA"
"Pennsylvania",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",875,47,40,47.5,48.2,"R",-0.186479566942618,599,-2,1198,"PA"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",875,46,44,46.2,49.8,"D",-0.00433840159859824,600,-2,1199,"NC"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",875,46,44,46.2,49.8,"R",-0.123825350112346,600,-2,1200,"NC"
"Ohio",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",875,41,44,43.6,51.7,"D",-0.0614850836506808,601,-2,1201,"OH"
"Ohio",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",875,41,44,43.6,51.7,"R",-0.161268147596122,601,-2,1202,"OH"
"Florida",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",875,43,46,47.8,49,"D",-0.105825523803848,602,-2,1203,"FL"
"Florida",2016,2016-11-08,2016-10-20,2016-10-26,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",875,43,46,47.8,49,"R",-0.0631789016215316,602,-2,1204,"FL"
"Colorado",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1581,45,43,48.2,43.3,"D",-0.068696531286235,603,-2,1205,"CO"
"Colorado",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1581,45,43,48.2,43.3,"R",-0.00695251931488164,603,-2,1206,"CO"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1332,44,47,47.9,45.5,"D",-0.0849258704986084,604,-2,1207,"NV"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1332,44,47,47.9,45.5,"R",0.032435275753154,604,-2,1208,"NV"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Rasmussen Reports/Pulse Opinion Research",826,46,42,47.9,45.5,"D",-0.0404741079277746,605,-2,1209,"NV"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Rasmussen Reports/Pulse Opinion Research",826,46,42,47.9,45.5,"R",-0.0800427076735364,605,-2,1210,"NV"
"Florida",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1646,46,46,47.8,49,"D",-0.0383842430083152,606,-2,1211,"FL"
"Florida",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1646,46,46,47.8,49,"R",-0.0631789016215316,606,-2,1212,"FL"
"Ohio",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1971,42,46,43.6,51.7,"D",-0.0373875320716203,607,-2,1213,"OH"
"Ohio",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1971,42,46,43.6,51.7,"R",-0.116816385025288,607,-2,1214,"OH"
"Pennsylvania",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1997,45,42,47.5,48.2,"D",-0.0540672212702758,608,-2,1215,"PA"
"Pennsylvania",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1997,45,42,47.5,48.2,"R",-0.137689402773186,608,-2,1216,"PA"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1764,44,47,46.2,49.8,"D",-0.0487901641694321,609,-2,1217,"NC"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1764,44,47,46.2,49.8,"R",-0.0578673823205486,609,-2,1218,"NC"
"Wisconsin",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1795,46,41,46.5,47.2,"D",-0.0108109161042156,610,-2,1219,"WI"
"Wisconsin",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1795,46,41,46.5,47.2,"R",-0.140821825887202,610,-2,1220,"WI"
"Wyoming",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",375,24,60,21.6,67.4,"D",0.105360515657826,611,-2,1221,"WY"
"Wyoming",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",375,24,60,21.6,67.4,"R",-0.116300455696161,611,-2,1222,"WY"
"Florida",2016,2016-11-08,2016-10-20,2016-10-20,2016-10-20,"Opinion Savvy/InsiderAdvantage",538,49,45,47.8,49,"D",0.0247946586132163,612,-2,1223,"FL"
"Florida",2016,2016-11-08,2016-10-20,2016-10-20,2016-10-20,"Opinion Savvy/InsiderAdvantage",538,49,45,47.8,49,"R",-0.0851578083403068,612,-2,1224,"FL"
"Virginia",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1787,48,43,49.7,44.4,"D",-0.0348039221946921,613,-2,1225,"VA"
"Virginia",2016,2016-11-08,2016-10-20,2016-10-22,2016-10-21,"Remington Research Group",1787,48,43,49.7,44.4,"R",-0.0320393537446167,613,-2,1226,"VA"
"District of Columbia",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",487,87,5,90.5,4.1,"D",-0.0394417320512967,614,-2,1227,"DC"
"District of Columbia",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",487,87,5,90.5,4.1,"R",0.198450938723838,614,-2,1228,"DC"
"Delaware",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",548,52,36,53.1,41.7,"D",-0.0209332096664658,615,-2,1229,"DE"
"Delaware",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",548,52,36,53.1,41.7,"R",-0.146982190348646,615,-2,1230,"DE"
"West Virginia",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",140,24.58,47.56,26.4,68.5,"D",-0.0714309060143817,616,-2,1231,"WV"
"West Virginia",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",140,24.58,47.56,26.4,68.5,"R",-0.364841673445599,616,-2,1232,"WV"
"South Dakota",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",125,29.92,41.88,31.7,61.5,"D",-0.0577895277769584,617,-2,1233,"SD"
"South Dakota",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",125,29.92,41.88,31.7,61.5,"R",-0.384228788810136,617,-2,1234,"SD"
"Rhode Island",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",518,48,37,54.4,38.9,"D",-0.125163142954006,618,-2,1235,"RI"
"Rhode Island",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",518,48,37,54.4,38.9,"R",-0.0500763379801761,618,-2,1236,"RI"
"North Dakota",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",333,31,54,27.2,63,"D",0.130770231183195,619,-2,1237,"ND"
"North Dakota",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",333,31,54,27.2,63,"R",-0.154150679827258,619,-2,1238,"ND"
"Vermont",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",96,55.01,14.83,56.7,30.3,"D",-0.0302592238463398,620,-2,1239,"VT"
"Vermont",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",96,55.01,14.83,56.7,30.3,"R",-0.714495556365483,620,-2,1240,"VT"
"Alaska",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",448,33,45,36.6,51.3,"D",-0.10354067894084,621,-2,1241,"AK"
"Alaska",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",448,33,45,36.6,51.3,"R",-0.131028262406404,621,-2,1242,"AK"
"Maine",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",101,46.47,26.61,47.8,44.9,"D",-0.0282186964005233,622,-2,1243,"ME"
"Maine",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",101,46.47,26.61,47.8,44.9,"R",-0.523150709758611,622,-2,1244,"ME"
"Idaho",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",191,27.77,37.57,27.5,59.3,"D",0.00977029664618248,623,-2,1245,"ID"
"Idaho",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",191,27.77,37.57,27.5,59.3,"R",-0.456403446417802,623,-2,1246,"ID"
"Hawaii",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",522,49,31,62.2,30,"D",-0.238534701634507,624,-2,1247,"HI"
"Hawaii",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",522,49,31,62.2,30,"R",0.032789822822991,624,-2,1248,"HI"
"Alaska",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",86,37.32,33.15,36.6,51.3,"D",0.0194811355718225,625,-2,1249,"AK"
"Alaska",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",86,37.32,33.15,36.6,51.3,"R",-0.436648035544852,625,-2,1250,"AK"
"Wyoming",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",92,20.8,52.8,21.6,67.4,"D",-0.0377403279828471,626,-2,1251,"WY"
"Wyoming",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",92,20.8,52.8,21.6,67.4,"R",-0.244133827206046,626,-2,1252,"WY"
"Montana",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",490,35,51,35.8,56.2,"D",-0.0225998319172409,627,-2,1253,"MT"
"Montana",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",490,35,51,35.8,56.2,"R",-0.0970911241753197,627,-2,1254,"MT"
"Hawaii",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",72,46.73,27.11,62.2,30,"D",-0.285968643032799,628,-2,1255,"HI"
"Hawaii",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",72,46.73,27.11,62.2,30,"R",-0.101294718151581,628,-2,1256,"HI"
"Arkansas",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",206,36.72,38.33,33.7,60.6,"D",0.0858237283939735,629,-2,1257,"AR"
"Arkansas",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",206,36.72,38.33,33.7,60.6,"R",-0.458062013682805,629,-2,1258,"AR"
"Vermont",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",479,53,25,56.7,30.3,"D",-0.0674822971815846,630,-2,1259,"VT"
"Vermont",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",479,53,25,56.7,30.3,"R",-0.192271887647123,630,-2,1260,"VT"
"Rhode Island",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",60,46.65,28.26,54.4,38.9,"D",-0.153691226568544,631,-2,1261,"RI"
"Rhode Island",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",60,46.65,28.26,54.4,38.9,"R",-0.319546873368019,631,-2,1262,"RI"
"District of Columbia",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",64,61.66,11.14,90.5,4.1,"D",-0.383714428247876,632,-2,1263,"DC"
"District of Columbia",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",64,61.66,11.14,90.5,4.1,"R",0.999555260788876,632,-2,1264,"DC"
"North Dakota",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",81,19.8,46.07,27.2,63,"D",-0.317535035601462,633,-2,1265,"ND"
"North Dakota",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",81,19.8,46.07,27.2,63,"R",-0.312972747443707,633,-2,1266,"ND"
"Oklahoma",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",252,30.59,40.34,28.9,65.3,"D",0.0568315630444257,634,-2,1267,"OK"
"Oklahoma",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",252,30.59,40.34,28.9,65.3,"R",-0.481648503756319,634,-2,1268,"OK"
"Montana",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",165,27.82,38.99,35.8,56.2,"D",-0.252192706911358,635,-2,1269,"MT"
"Montana",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",165,27.82,38.99,35.8,56.2,"R",-0.365611553905139,635,-2,1270,"MT"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",236,36.38,33.18,47.9,45.5,"D",-0.275096331326893,636,-2,1271,"NV"
"Nevada",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",236,36.38,33.18,47.9,45.5,"R",-0.315765041194606,636,-2,1272,"NV"
"New Mexico",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",1141,43,35,48.3,40,"D",-0.116231444964965,637,-2,1273,"NM"
"New Mexico",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",1141,43,35,48.3,40,"R",-0.133531392624523,637,-2,1274,"NM"
"New Hampshire",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",825,48,36,47,46.6,"D",0.0210534091978323,638,-2,1275,"NH"
"New Hampshire",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",825,48,36,47,46.6,"R",-0.25808160267549,638,-2,1276,"NH"
"South Dakota",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",382,30,53,31.7,61.5,"D",-0.0551192992210796,639,-2,1277,"SD"
"South Dakota",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",382,30,53,31.7,61.5,"R",-0.14874526126035,639,-2,1278,"SD"
"Mississippi",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",819,42,49,40.1,57.9,"D",0.0462932839708448,640,-2,1279,"MS"
"Mississippi",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",819,42,49,40.1,57.9,"R",-0.166897086468323,640,-2,1280,"MS"
"Nebraska",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",218,25.43,46.87,33.7,58.7,"D",-0.281568257924288,641,-2,1281,"NE"
"Nebraska",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",218,25.43,46.87,33.7,58.7,"R",-0.225061914899436,641,-2,1282,"NE"
"West Virginia",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",375,28,61,26.4,68.5,"D",0.0588405000229334,642,-2,1283,"WV"
"West Virginia",2016,2016-11-08,2016-10-20,2016-10-28,2016-10-24,"SurveyMonkey",375,28,61,26.4,68.5,"R",-0.115959881094868,642,-2,1284,"WV"
"New Mexico",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",222,47.68,23.64,48.3,40,"D",-0.0129195379014326,643,-2,1285,"NM"
"New Mexico",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",222,47.68,23.64,48.3,40,"R",-0.525939261576039,643,-2,1286,"NM"
"Louisiana",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",279,34.12,44.79,38.5,58.1,"D",-0.12077451867026,644,-2,1287,"LA"
"Louisiana",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",279,34.12,44.79,38.5,58.1,"R",-0.260180763638657,644,-2,1288,"LA"
"Mississippi",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",216,32.48,46.54,40.1,57.9,"D",-0.210751819019046,645,-2,1289,"MS"
"Mississippi",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Google Consumer Surveys",216,32.48,46.54,40.1,57.9,"R",-0.218405226704804,645,-2,1290,"MS"
"Nebraska",2016,2016-11-08,2016-10-20,2016-11-03,2016-10-27,"Ipsos",213,31.38,53.13,33.7,58.7,"D",-0.0713270900534296,646,-1,1291,"NE"
"Nebraska",2016,2016-11-08,2016-10-20,2016-11-03,2016-10-27,"Ipsos",213,31.38,53.13,33.7,58.7,"R",-0.0996979863711989,646,-1,1292,"NE"
"Maine",2016,2016-11-08,2016-10-20,2016-11-03,2016-10-27,"Ipsos",235,45.46,37.22,47.8,44.9,"D",-0.0501928210730131,647,-1,1293,"ME"
"Maine",2016,2016-11-08,2016-10-20,2016-11-03,2016-10-27,"Ipsos",235,45.46,37.22,47.8,44.9,"R",-0.187591543534104,647,-1,1294,"ME"
"New Hampshire",2016,2016-11-08,2016-10-20,2016-11-03,2016-10-27,"Ipsos",194,46.37,39.88,47,46.6,"D",-0.0134949033066892,648,-1,1295,"NH"
