"state","year","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep","real_dem","real_rep","candidate","logp","id","week","row_id","Abbrev"
"Nevada",2016,2016-11-08,2016-10-28,2016-11-01,2016-10-30,"The Times-Picayune/Lucid",892,45,38,47.9,45.5,"D",-0.0624530146465498,217,-1,433,"NV"
"Nevada",2016,2016-11-08,2016-10-28,2016-11-01,2016-10-30,"The Times-Picayune/Lucid",892,45,38,47.9,45.5,"R",-0.180126166230519,217,-1,434,"NV"
"Nevada",2016,2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Trafalgar Group",1100,45.01,49.61,47.9,45.5,"D",-0.0622308171120282,218,0,435,"NV"
"Nevada",2016,2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Trafalgar Group",1100,45.01,49.61,47.9,45.5,"R",0.0864801003560528,218,0,436,"NV"
"Nevada",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",373,42,42,47.9,45.5,"D",-0.131445886133501,219,0,437,"NV"
"Nevada",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",373,42,42,47.9,45.5,"R",-0.0800427076735364,219,0,438,"NV"
"New Hampshire",2016,2016-11-08,2016-10-29,2016-11-01,2016-10-30,"MassINC Polling Group",500,39,40,47,46.6,"D",-0.186585955580412,220,-1,439,"NH"
"New Hampshire",2016,2016-11-08,2016-10-29,2016-11-01,2016-10-30,"MassINC Polling Group",500,39,40,47,46.6,"R",-0.152721087017664,220,-1,440,"NH"
"New Hampshire",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",109,45.98,31.22,47,46.6,"D",-0.0219410823750232,221,0,441,"NH"
"New Hampshire",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",109,45.98,31.22,47,46.6,"R",-0.400541626044314,221,0,442,"NH"
"New Hampshire",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"University of New Hampshire",692,49,38,47,46.6,"D",0.0416726964005681,222,0,443,"NH"
"New Hampshire",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"University of New Hampshire",692,49,38,47,46.6,"R",-0.204014381405214,222,0,444,"NH"
"New Hampshire",2016,2016-11-08,2016-10-17,2016-10-21,2016-10-19,"YouGov",772,43,38,47,46.6,"D",-0.0889474860164962,223,-2,445,"NH"
"New Hampshire",2016,2016-11-08,2016-10-17,2016-10-21,2016-10-19,"YouGov",772,43,38,47,46.6,"R",-0.204014381405214,223,-2,446,"NH"
"New Hampshire",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",1000,45.4,43.8,47,46.6,"D",-0.0346354966627563,224,0,447,"NH"
"New Hampshire",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",1000,45.4,43.8,47,46.6,"R",-0.0619667237491999,224,0,448,"NH"
"New Hampshire",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",696,47,38,47,46.6,"D",0,225,0,449,"NH"
"New Hampshire",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",696,47,38,47,46.6,"R",-0.204014381405214,225,0,450,"NH"
"New Hampshire",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Marist College",768,45,36,47,46.6,"D",-0.0434851119397388,226,-2,451,"NH"
"New Hampshire",2016,2016-11-08,2016-10-20,2016-10-24,2016-10-22,"Marist College",768,45,36,47,46.6,"R",-0.25808160267549,226,-2,452,"NH"
"New Hampshire",2016,2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",196,44.42,41.81,47,46.6,"D",-0.0564577832437772,227,-1,453,"NH"
"New Hampshire",2016,2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",196,44.42,41.81,47,46.6,"R",-0.108464995763127,227,-1,454,"NH"
"New Hampshire",2016,2016-11-08,2016-10-22,2016-10-25,2016-10-23,"Monmouth University",401,46,42,47,46.6,"D",-0.0215062052209636,228,-2,455,"NH"
"New Hampshire",2016,2016-11-08,2016-10-22,2016-10-25,2016-10-23,"Monmouth University",401,46,42,47,46.6,"R",-0.103930922848232,228,-2,456,"NH"
"New Hampshire",2016,2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,46,40,47,46.6,"D",-0.0215062052209636,229,0,457,"NH"
"New Hampshire",2016,2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,46,40,47,46.6,"R",-0.152721087017664,229,0,458,"NH"
"New Hampshire",2016,2016-11-08,2016-10-26,2016-10-28,2016-10-27,"Praecones Analytica",408,42.9,44.6,47,46.6,"D",-0.0912757757760874,230,-1,459,"NH"
"New Hampshire",2016,2016-11-08,2016-10-26,2016-10-28,2016-10-27,"Praecones Analytica",408,42.9,44.6,47,46.6,"R",-0.0438666821055818,230,-1,460,"NH"
"New Hampshire",2016,2016-11-08,2016-10-28,2016-11-02,2016-10-30,"University of Massachusetts Lowell",695,44,44,47,46.6,"D",-0.0659579677917974,231,-1,461,"NH"
"New Hampshire",2016,2016-11-08,2016-10-28,2016-11-02,2016-10-30,"University of Massachusetts Lowell",695,44,44,47,46.6,"R",-0.057410907213339,231,-1,462,"NH"
"New Hampshire",2016,2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",781,48,43,47,46.6,"D",0.0210534091978323,232,-1,463,"NH"
"New Hampshire",2016,2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",781,48,43,47,46.6,"R",-0.0804004254380378,232,-1,464,"NH"
"New Hampshire",2016,2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Suffolk University",500,41.8,42.2,47,46.6,"D",-0.117251262179348,233,-1,465,"NH"
"New Hampshire",2016,2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Suffolk University",500,41.8,42.2,47,46.6,"R",-0.0991803200896341,233,-1,466,"NH"
"New Hampshire",2016,2016-11-08,2016-10-31,2016-11-02,2016-11-01,"American Research Group",600,43,48,47,46.6,"D",-0.0889474860164962,234,-1,467,"NH"
"New Hampshire",2016,2016-11-08,2016-10-31,2016-11-02,2016-11-01,"American Research Group",600,43,48,47,46.6,"R",0.0296004697762907,234,-1,468,"NH"
"New Hampshire",2016,2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Gravis Marketing",1001,41,43,47,46.6,"D",-0.136575535005751,235,-1,469,"NH"
"New Hampshire",2016,2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Gravis Marketing",1001,41,43,47,46.6,"R",-0.0804004254380378,235,-1,470,"NH"
"New Jersey",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1012,39.37,32.57,55,41,"D",-0.334329080276825,236,0,471,"NJ"
"New Jersey",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1012,39.37,32.57,55,41,"R",-0.230180447416166,236,0,472,"NJ"
"New Jersey",2016,2016-11-08,2016-10-12,2016-10-16,2016-10-14,"Fairleigh Dickinson University (PublicMind)",293,49,35,55,41,"D",-0.115512887121844,237,-3,473,"NJ"
"New Jersey",2016,2016-11-08,2016-10-12,2016-10-16,2016-10-14,"Fairleigh Dickinson University (PublicMind)",293,49,35,55,41,"R",-0.158224005214894,237,-3,474,"NJ"
"New Jersey",2016,2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",551,47.78,37.86,55,41,"D",-0.140726043334807,238,0,475,"NJ"
"New Jersey",2016,2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",551,47.78,37.86,55,41,"R",-0.0796769209231311,238,0,476,"NJ"
"New Jersey",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1377,52,37,55,41,"D",-0.0560894666510436,239,0,477,"NJ"
"New Jersey",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1377,52,37,55,41,"R",-0.102654154060083,239,0,478,"NJ"
"New Jersey",2016,2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Stockton College",678,51,40,55,41,"D",-0.0755075525081452,240,-1,479,"NJ"
"New Jersey",2016,2016-11-08,2016-10-27,2016-11-02,2016-10-30,"Stockton College",678,51,40,55,41,"R",-0.0246926125903715,240,-1,480,"NJ"
"New Mexico",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",261,42.52,29.93,48.3,40,"D",-0.12745700718478,241,0,481,"NM"
"New Mexico",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",261,42.52,29.93,48.3,40,"R",-0.290018132249329,241,0,482,"NM"
"New Mexico",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Zia Poll",8439,46,44,48.3,40,"D",-0.0487901641694319,242,0,483,"NM"
"New Mexico",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Zia Poll",8439,46,44,48.3,40,"R",0.0953101798043249,242,0,484,"NM"
"New Mexico",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",749,40,38,48.3,40,"D",-0.188552106544591,243,0,485,"NM"
"New Mexico",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",749,40,38,48.3,40,"R",-0.0512932943875506,243,0,486,"NM"
"New Mexico",2016,2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",158,40.94,38.34,48.3,40,"D",-0.165323980425384,244,-1,487,"NM"
"New Mexico",2016,2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",158,40.94,38.34,48.3,40,"R",-0.0423857164964377,244,-1,488,"NM"
"New Mexico",2016,2016-11-08,2016-10-28,2016-11-01,2016-10-30,"The Times-Picayune/Lucid",567,39,31,48.3,40,"D",-0.21386991452888,245,-1,489,"NM"
"New Mexico",2016,2016-11-08,2016-10-28,2016-11-01,2016-10-30,"The Times-Picayune/Lucid",567,39,31,48.3,40,"R",-0.25489224962879,245,-1,490,"NM"
"New Mexico",2016,2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Gravis Marketing",1327,45,37,48.3,40,"D",-0.0707690708882072,246,-1,491,"NM"
"New Mexico",2016,2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Gravis Marketing",1327,45,37,48.3,40,"R",-0.0779615414697118,246,-1,492,"NM"
"New Mexico",2016,2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Research & Polling Inc.",504,45,40,48.3,40,"D",-0.0707690708882072,247,0,493,"NM"
"New Mexico",2016,2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Research & Polling Inc.",504,45,40,48.3,40,"R",0,247,0,494,"NM"
"New York",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1308,39.83,33.29,59,36.5,"D",-0.392917046712167,248,0,495,"NY"
"New York",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1308,39.83,33.29,59,36.5,"R",-0.0920552090015122,248,0,496,"NY"
"New York",2016,2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Siena College",617,51,34,59,36.5,"D",-0.145711811181394,249,0,497,"NY"
"New York",2016,2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Siena College",617,51,34,59,36.5,"R",-0.0709517359722845,249,0,498,"NY"
"New York",2016,2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",552,51.49,33,59,36.5,"D",-0.136149829847669,250,0,499,"NY"
"New York",2016,2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",552,51.49,33,59,36.5,"R",-0.100804699121966,250,0,500,"NY"
"New York",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2208,57,32,59,36.5,"D",-0.0344861760711693,251,0,501,"NY"
"New York",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2208,57,32,59,36.5,"R",-0.131576357788719,251,0,502,"NY"
"New York",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1681,55,36,59,36.5,"D",-0.0702042586732486,252,0,503,"NY"
"New York",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1681,55,36,59,36.5,"R",-0.0137933221323359,252,0,504,"NY"
"North Carolina",2016,2016-11-08,2016-10-10,2016-10-15,2016-10-12,"CNN/Opinion Research Corp.",788,48,47,46.2,49.8,"D",0.0382212128201977,253,-3,505,"NC"
"North Carolina",2016,2016-11-08,2016-10-10,2016-10-15,2016-10-12,"CNN/Opinion Research Corp.",788,48,47,46.2,49.8,"R",-0.0578673823205486,253,-3,506,"NC"
"North Carolina",2016,2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Marist College",780,47,41,46.2,49.8,"D",0.0171678036223653,254,-2,507,"NC"
"North Carolina",2016,2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Marist College",780,47,41,46.2,49.8,"R",-0.194442917326299,254,-2,508,"NC"
"North Carolina",2016,2016-11-08,2016-10-10,2016-10-12,2016-10-11,"Suffolk University",500,44.8,43.4,46.2,49.8,"D",-0.0307716586667538,255,-4,509,"NC"
"North Carolina",2016,2016-11-08,2016-10-10,2016-10-12,2016-10-11,"Suffolk University",500,44.8,43.4,46.2,49.8,"R",-0.137555542924248,255,-4,510,"NC"
"North Carolina",2016,2016-11-08,2016-10-26,2016-10-27,2016-10-26,"Emerson College",650,48,45,46.2,49.8,"D",0.0382212128201977,256,-1,511,"NC"
"North Carolina",2016,2016-11-08,2016-10-26,2016-10-27,2016-10-26,"Emerson College",650,48,45,46.2,49.8,"R",-0.101352494260287,256,-1,512,"NC"
"North Carolina",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",794,35.03,40.65,46.2,49.8,"D",-0.276774960878298,257,0,513,"NC"
"North Carolina",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",794,35.03,40.65,46.2,49.8,"R",-0.203016148036788,257,0,514,"NC"
"North Carolina",2016,2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,49,43,46.2,49.8,"D",0.0588405000229334,258,0,515,"NC"
"North Carolina",2016,2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,49,43,46.2,49.8,"R",-0.146814868337045,258,0,516,"NC"
"North Carolina",2016,2016-11-08,2016-10-14,2016-10-17,2016-10-15,"National Research Inc.",600,44,42,46.2,49.8,"D",-0.0487901641694321,259,-3,517,"NC"
"North Carolina",2016,2016-11-08,2016-10-14,2016-10-17,2016-10-15,"National Research Inc.",600,44,42,46.2,49.8,"R",-0.170345365747239,259,-3,518,"NC"
"North Carolina",2016,2016-11-08,2016-10-28,2016-10-31,2016-10-29,"SurveyUSA",659,44,51,46.2,49.8,"D",-0.0487901641694321,260,-1,519,"NC"
"North Carolina",2016,2016-11-08,2016-10-28,2016-10-31,2016-10-29,"SurveyUSA",659,44,51,46.2,49.8,"R",0.0238106486937186,260,-1,520,"NC"
"North Carolina",2016,2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",371,46,46.9,46.2,49.8,"D",-0.00433840159859824,261,0,521,"NC"
"North Carolina",2016,2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",371,46,46.9,46.2,49.8,"R",-0.0599973085783735,261,0,522,"NC"
"North Carolina",2016,2016-11-08,2016-10-17,2016-10-18,2016-10-17,"The Times-Picayune/Lucid",924,42,41,46.2,49.8,"D",-0.0953101798043249,262,-3,523,"NC"
"North Carolina",2016,2016-11-08,2016-10-17,2016-10-18,2016-10-17,"The Times-Picayune/Lucid",924,42,41,46.2,49.8,"R",-0.194442917326299,262,-3,524,"NC"
"North Carolina",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",3126,48,41,46.2,49.8,"D",0.0382212128201977,263,0,525,"NC"
"North Carolina",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",3126,48,41,46.2,49.8,"R",-0.194442917326299,263,0,526,"NC"
"North Carolina",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Siena College",800,44,44,46.2,49.8,"D",-0.0487901641694321,264,0,527,"NC"
"North Carolina",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Siena College",800,44,44,46.2,49.8,"R",-0.123825350112346,264,0,528,"NC"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-23,2016-10-21,"Monmouth University",402,47,46,46.2,49.8,"D",0.0171678036223653,265,-2,529,"NC"
"North Carolina",2016,2016-11-08,2016-10-20,2016-10-23,2016-10-21,"Monmouth University",402,47,46,46.2,49.8,"R",-0.0793735875415122,265,-2,530,"NC"
"North Carolina",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Quinnipiac University",870,47,45,46.2,49.8,"D",0.0171678036223653,266,0,531,"NC"
"North Carolina",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Quinnipiac University",870,47,45,46.2,49.8,"R",-0.101352494260287,266,0,532,"NC"
"North Carolina",2016,2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington Research Group",2596,45,48,46.2,49.8,"D",-0.0263173083173734,267,-1,533,"NC"
"North Carolina",2016,2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington Research Group",2596,45,48,46.2,49.8,"R",-0.0368139731227162,267,-1,534,"NC"
"North Carolina",2016,2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",1169,49,47,46.2,49.8,"D",0.0588405000229334,268,-1,535,"NC"
"North Carolina",2016,2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",1169,49,47,46.2,49.8,"R",-0.0578673823205486,268,-1,536,"NC"
"North Carolina",2016,2016-11-08,2016-10-23,2016-10-27,2016-10-25,"Elon University",710,42,41.2,46.2,49.8,"D",-0.0953101798043249,269,-2,537,"NC"
"North Carolina",2016,2016-11-08,2016-10-23,2016-10-27,2016-10-25,"Elon University",710,42,41.2,46.2,49.8,"R",-0.189576727675126,269,-2,538,"NC"
"North Carolina",2016,2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Gravis Marketing",1250,46,45,46.2,49.8,"D",-0.00433840159859824,270,0,539,"NC"
"North Carolina",2016,2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Gravis Marketing",1250,46,45,46.2,49.8,"R",-0.101352494260287,270,0,540,"NC"
"North Carolina",2016,2016-11-08,2016-10-26,2016-10-28,2016-10-27,"YouGov",992,48,45,46.2,49.8,"D",0.0382212128201977,271,-1,541,"NC"
"North Carolina",2016,2016-11-08,2016-10-26,2016-10-28,2016-10-27,"YouGov",992,48,45,46.2,49.8,"R",-0.101352494260287,271,-1,542,"NC"
"North Carolina",2016,2016-11-08,2016-10-27,2016-11-01,2016-10-29,"Trafalgar Group",1150,44.16,49.13,46.2,49.8,"D",-0.0451603961188534,272,-1,543,"NC"
"North Carolina",2016,2016-11-08,2016-10-27,2016-11-01,2016-10-29,"Trafalgar Group",1150,44.16,49.13,46.2,49.8,"R",-0.0135451378500502,272,-1,544,"NC"
"North Dakota",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",122,22.36,47.26,27.2,63,"D",-0.195943325015053,273,0,545,"ND"
"North Dakota",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",122,22.36,47.26,27.2,63,"R",-0.287470454632771,273,0,546,"ND"
"North Dakota",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",313,29,57,27.2,63,"D",0.0640788566845224,274,0,547,"ND"
"North Dakota",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",313,29,57,27.2,63,"R",-0.100083458556983,274,0,548,"ND"
"North Dakota",2016,2016-11-08,2016-10-28,2016-11-02,2016-10-30,"Ipsos",153,26.18,49.74,27.2,63,"D",-0.0382212128201977,275,-1,549,"ND"
"North Dakota",2016,2016-11-08,2016-10-28,2016-11-02,2016-10-30,"Ipsos",153,26.18,49.74,27.2,63,"R",-0.236325288016274,275,-1,550,"ND"
"Ohio",2016,2016-11-08,2016-10-09,2016-10-11,2016-10-10,"Baldwin Wallace University",1152,43.2,34.4,43.6,51.7,"D",-0.00921665510492395,276,-4,551,"OH"
"Ohio",2016,2016-11-08,2016-10-09,2016-10-11,2016-10-10,"Baldwin Wallace University",1152,43.2,34.4,43.6,51.7,"R",-0.407401217135031,276,-4,552,"OH"
"Ohio",2016,2016-11-08,2016-10-10,2016-10-15,2016-10-12,"CNN/Opinion Research Corp.",774,44,48,43.6,51.7,"D",0.00913248356327247,277,-3,553,"OH"
"Ohio",2016,2016-11-08,2016-10-10,2016-10-15,2016-10-12,"CNN/Opinion Research Corp.",774,44,48,43.6,51.7,"R",-0.0742567706064926,277,-3,554,"OH"
"Ohio",2016,2016-11-08,2016-10-10,2016-10-12,2016-10-11,"Marist College",724,41,42,43.6,51.7,"D",-0.0614850836506808,278,-4,555,"OH"
"Ohio",2016,2016-11-08,2016-10-10,2016-10-12,2016-10-11,"Marist College",724,41,42,43.6,51.7,"R",-0.207788163231015,278,-4,556,"OH"
"Ohio",2016,2016-11-08,2016-10-27,2016-11-01,2016-10-29,"Quinnipiac University",589,41,46,43.6,51.7,"D",-0.0614850836506808,279,-1,557,"OH"
"Ohio",2016,2016-11-08,2016-10-27,2016-11-01,2016-10-29,"Quinnipiac University",589,41,46,43.6,51.7,"R",-0.116816385025288,279,-1,558,"OH"
"Ohio",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",900,38.9,45.6,43.6,51.7,"D",-0.114062899730588,280,0,559,"OH"
"Ohio",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",900,38.9,45.6,43.6,51.7,"R",-0.125550064994043,280,0,560,"OH"
"Ohio",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1070,35.03,38.18,43.6,51.7,"D",-0.218852313145593,281,0,561,"OH"
"Ohio",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1070,35.03,38.18,43.6,51.7,"R",-0.303145963216782,281,0,562,"OH"
"Ohio",2016,2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,44,43,43.6,51.7,"D",0.00913248356327247,282,0,563,"OH"
"Ohio",2016,2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,44,43,43.6,51.7,"R",-0.184257665820821,282,0,564,"OH"
"Ohio",2016,2016-11-08,2016-10-17,2016-10-19,2016-10-18,"Suffolk University",500,45,45,43.6,51.7,"D",0.031605339415331,283,-3,565,"OH"
"Ohio",2016,2016-11-08,2016-10-17,2016-10-19,2016-10-18,"Suffolk University",500,45,45,43.6,51.7,"R",-0.138795291744064,283,-3,566,"OH"
"Ohio",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2860,42,45,43.6,51.7,"D",-0.0373875320716203,284,0,567,"OH"
"Ohio",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2860,42,45,43.6,51.7,"R",-0.138795291744064,284,0,568,"OH"
"Ohio",2016,2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington Research Group",2557,44,45,43.6,51.7,"D",0.00913248356327247,285,-1,569,"OH"
"Ohio",2016,2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington Research Group",2557,44,45,43.6,51.7,"R",-0.138795291744064,285,-1,570,"OH"
"Ohio",2016,2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",552,47.04,46,43.6,51.7,"D",0.0759411532353827,286,0,571,"OH"
"Ohio",2016,2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",552,47.04,46,43.6,51.7,"R",-0.116816385025288,286,0,572,"OH"
"Ohio",2016,2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Trafalgar Group",1150,44.15,48.54,43.6,51.7,"D",0.0125357766949802,287,-2,573,"OH"
"Ohio",2016,2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Trafalgar Group",1150,44.15,48.54,43.6,51.7,"R",-0.0630695812159282,287,-2,574,"OH"
"Ohio",2016,2016-11-08,2016-10-27,2016-11-05,2016-10-31,"Columbus Dispatch",1151,48,47,43.6,51.7,"D",0.0961438605529023,288,-1,575,"OH"
"Ohio",2016,2016-11-08,2016-10-27,2016-11-05,2016-10-31,"Columbus Dispatch",1151,48,47,43.6,51.7,"R",-0.0953101798043249,288,-1,576,"OH"
"Ohio",2016,2016-11-08,2016-10-31,2016-11-03,2016-11-01,"TargetSmart/William & Mary",844,40,43,43.6,51.7,"D",-0.0861776962410524,289,-1,577,"OH"
"Ohio",2016,2016-11-08,2016-10-31,2016-11-03,2016-11-01,"TargetSmart/William & Mary",844,40,43,43.6,51.7,"R",-0.184257665820821,289,-1,578,"OH"
"Ohio",2016,2016-11-08,2016-11-02,2016-11-04,2016-11-03,"YouGov",1189,45,46,43.6,51.7,"D",0.031605339415331,290,0,579,"OH"
"Ohio",2016,2016-11-08,2016-11-02,2016-11-04,2016-11-03,"YouGov",1189,45,46,43.6,51.7,"R",-0.116816385025288,290,0,580,"OH"
"Ohio",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1781,42,48,43.6,51.7,"D",-0.0373875320716203,291,0,581,"OH"
"Ohio",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1781,42,48,43.6,51.7,"R",-0.0742567706064926,291,0,582,"OH"
"Oklahoma",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",248,26.74,43.34,28.9,65.3,"D",-0.0776810234445894,292,0,583,"OK"
"Oklahoma",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",248,26.74,43.34,28.9,65.3,"R",-0.409916040174172,292,0,584,"OK"
"Oklahoma",2016,2016-11-08,2016-10-17,2016-11-06,2016-10-27,"Ipsos",432,29.85,60.78,28.9,65.3,"D",0.0323432447202248,293,-1,585,"OK"
"Oklahoma",2016,2016-11-08,2016-10-17,2016-11-06,2016-10-27,"Ipsos",432,29.85,60.78,28.9,65.3,"R",-0.0717312487937383,293,-1,586,"OK"
"Oklahoma",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1271,32,57,28.9,65.3,"D",0.10189430768134,294,0,587,"OK"
"Oklahoma",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1271,32,57,28.9,65.3,"R",-0.135940768447835,294,0,588,"OK"
"Oklahoma",2016,2016-11-08,2016-10-18,2016-10-20,2016-10-19,"SoonerPoll.com",530,29.6,59.6,28.9,65.3,"D",0.0239327662116284,295,-2,589,"OK"
"Oklahoma",2016,2016-11-08,2016-10-18,2016-10-20,2016-10-19,"SoonerPoll.com",530,29.6,59.6,28.9,65.3,"R",-0.0913364622110813,295,-2,590,"OK"
"Oregon",2016,2016-11-08,2016-10-10,2016-10-12,2016-10-11,"SurveyUSA",654,48,38,50.1,39.1,"D",-0.0428199971829282,296,-4,591,"OR"
"Oregon",2016,2016-11-08,2016-10-10,2016-10-12,2016-10-11,"SurveyUSA",654,48,38,50.1,39.1,"R",-0.0285363072649344,296,-4,592,"OR"
"Oregon",2016,2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",502,44.95,26.36,50.1,39.1,"D",-0.10847024717319,297,0,593,"OR"
